index,tweet_id,user_id,id,tweet,url,adr_present,ner
229,351474792215494656,219306590,paxil-51d0b80753785f584a9ae75f,@inarticulate I haven't had an orgasm in a long time.. Wtf.. #paxil,http://twitter.com/219306590/status/351474792215494656,1,"['@\tO', 'inarticulate\tO', 'I\tO', ""haven't\tO"", 'had\tO', 'an\tO', 'orgasm\tB', 'in\tO', 'a\tO', 'long\tO', 'time\tO', '.\tO', '.\tO', 'Wtf\tO', '.\tO', '.\tO', '#\tO', 'paxil\tO']"
231,351492291271213056,227548532,humira-51d0c86a53785f584a9ae7fc,No pain is worse than Humira. Not even arthritis. Lmfao.,http://twitter.com/227548532/status/351492291271213056,1,"['No\tO', 'pain\tB', 'is\tO', 'worse\tO', 'than\tO', 'Humira\tO', '.\tO', 'Not\tO', 'even\tO', 'arthritis\tB', '.\tO', 'Lmfao\tO', '.\tO']"
234,352138946559479808,212201800,enbrel-51d3237153785f584a9afb10,Anyone else have worsening #acne problems since starting #Enbrel for autoimmune disease?,http://twitter.com/212201800/status/352138946559479808,1,"['Anyone\tO', 'else\tO', 'have\tO', 'worsening\tO', '#\tO', 'acne\tB', 'problems\tO', 'since\tO', 'starting\tO', '#\tO', 'Enbrel\tO', 'for\tO', 'autoimmune\tB', 'disease\tI', '?\tO']"
235,340474716039020545,77977086,effexor-51a8b36953787e40790df10f,@juntei My old ones took 2 days for withdrawals but Effexor which I'm on now I will get them the next day :/ I wish I could email you valium,http://twitter.com/77977086/status/340474716039020545,1,"['@\tO', 'juntei\tO', 'My\tO', 'old\tO', 'ones\tO', 'took\tO', '2\tO', 'days\tO', 'for\tO', 'withdrawals\tB', 'but\tO', 'Effexor\tO', 'which\tO', ""I'm\tO"", 'on\tO', 'now\tO', 'I\tO', 'will\tO', 'get\tO', 'them\tO', 'the\tO', 'next\tO', 'day\tO', ':\tO', '/\tO', 'I\tO', 'wish\tO', 'I\tO', 'could\tO', 'email\tO', 'you\tO', 'valium\tO']"
238,347488934407852032,472475366,seroquel-51c237e853785f584a9a8103,"I have been on Seroquel (Quetiapine) for so long I don't even know what the side-effects are! Although, I think overheating is definitely 1.",http://twitter.com/472475366/status/347488934407852032,1,"['I\tO', 'have\tO', 'been\tO', 'on\tO', 'Seroquel\tO', '(\tO', 'Quetiapine\tO', ')\tO', 'for\tO', 'so\tO', 'long\tO', 'I\tO', ""don't\tO"", 'even\tO', 'know\tO', 'what\tO', 'the\tO', 'side\tO', '-\tO', 'effects\tO', 'are\tO', '!\tO', 'Although\tO', ',\tO', 'I\tO', 'think\tO', 'overheating\tB', 'is\tO', 'definitely\tO', '1\tO', '.\tO']"
240,349785645192982528,495060869,cipro-51ca92e353785f584a9ac471,@CIPROisPOISON You r Right Cipro nearly killed me,http://twitter.com/495060869/status/349785645192982528,1,"['@\tO', 'CIPROisPOISON\tO', 'You\tO', 'r\tO', 'Right\tO', 'Cipro\tO', 'nearly\tB', 'killed\tI', 'me\tI']"
241,346242584366161920,323112996,cipro-51bdaf275378b9555a2f3804,@LISABROWNPHOTOS Consider yourself lucky if all it does is make you dizzy and sick!  Cipro crippled me and countless others.,http://twitter.com/323112996/status/346242584366161920,1,"['@\tO', 'LISABROWNPHOTOS\tO', 'Consider\tO', 'yourself\tO', 'lucky\tO', 'if\tO', 'all\tO', 'it\tO', 'does\tO', 'is\tO', 'make\tO', 'you\tO', 'dizzy\tB', 'and\tO', 'sick\tB', '!\tO', 'Cipro\tO', 'crippled\tB', 'me\tO', 'and\tO', 'countless\tO', 'others\tO', '.\tO']"
242,344594372345622528,285978773,vyvanse-51b7b0235378b9555a2f1a4a,My mind races when I'm on a vyvanse,http://twitter.com/285978773/status/344594372345622528,1,"['My\tO', 'mind\tB', 'races\tI', 'when\tO', ""I'm\tO"", 'on\tO', 'a\tO', 'vyvanse\tO']"
247,358350698636775424,466721358,vyvanse-51e9bc2f5378704aae892973,This Vyvanse got me sweating right now and I dont even know why,http://twitter.com/466721358/status/358350698636775424,1,"['This\tO', 'Vyvanse\tO', 'got\tO', 'me\tO', 'sweating\tB', 'right\tO', 'now\tO', 'and\tO', 'I\tO', 'dont\tO', 'even\tO', 'know\tO', 'why\tO']"
248,340329390070173696,267106317,nicotine-51a82c1053787e40790ded23,addicted to nicotine badly.,http://twitter.com/267106317/status/340329390070173696,1,"['addicted\tB', 'to\tO', 'nicotine\tO', 'badly\tO', '.\tO']"
249,332511485043548162,1038937922,effexor-518bbb12ac6ab35b4d4805aa,I'd rather be on the Effexor that made me happy though I had severe back pain from it.. Than sad and crying for no reason on lexapro....,http://twitter.com/1038937922/status/332511485043548162,1,"[""I'd\tO"", 'rather\tO', 'be\tO', 'on\tO', 'the\tO', 'Effexor\tO', 'that\tO', 'made\tO', 'me\tO', 'happy\tO', 'though\tO', 'I\tO', 'had\tO', 'severe\tO', 'back\tB', 'pain\tI', 'from\tO', 'it\tO', '.\tO', '.\tO', 'Than\tO', 'sad\tB', 'and\tO', 'crying\tB', 'for\tO', 'no\tO', 'reason\tO', 'on\tO', 'lexapro\tB', '.\tO', '.\tO', '.\tO', '.\tO']"
250,344501930900484097,97567146,rivaroxaban-51b75a225378b9555a2f17d3,18.08 day 11 Rivaroxaban diary Intense back pain  at a funeral from 10.30am.  paracetamol eventually took it off. Very weak and aching knees,http://twitter.com/97567146/status/344501930900484097,1,"['18\tO', '.\tO', '08\tO', 'day\tO', '11\tO', 'Rivaroxaban\tO', 'diary\tO', 'Intense\tO', 'back\tB', 'pain\tI', 'at\tO', 'a\tO', 'funeral\tO', 'from\tO', '10\tO', '.\tO', '30am\tO', '.\tO', 'paracetamol\tO', 'eventually\tO', 'took\tO', 'it\tO', 'off\tO', '.\tO', 'Very\tO', 'weak\tB', 'and\tO', 'aching\tB', 'knees\tI']"
255,341779643747143681,137093363,trazodone-51ad72b85378f924d02ef219,"@Iamjoy1 yeah I know, I dont take my trazadone at night cause it makes me feel groggy in the morning and I wont wake to my alarm):",http://twitter.com/137093363/status/341779643747143681,1,"['@\tO', 'Iamjoy1\tO', 'yeah\tO', 'I\tO', 'know\tO', ',\tO', 'I\tO', 'dont\tO', 'take\tO', 'my\tO', 'trazadone\tO', 'at\tO', 'night\tO', 'cause\tO', 'it\tO', 'makes\tO', 'me\tO', 'feel\tO', 'groggy\tB', 'in\tO', 'the\tO', 'morning\tO', 'and\tO', 'I\tO', 'wont\tB', 'wake\tI', 'to\tO', 'my\tO', 'alarm\tO', ')\tO', ':\tO']"
256,342294447725375488,534886413,vyvanse-51af522a5378f924d02f0365,I need to stop the vyvanse that shit can fuck with your head,http://twitter.com/534886413/status/342294447725375488,1,"['I\tO', 'need\tO', 'to\tO', 'stop\tO', 'the\tO', 'vyvanse\tO', 'that\tO', 'shit\tO', 'can\tO', 'fuck\tB', 'with\tI', 'your\tI', 'head\tI']"
259,347542434500206592,220746552,lamictal-51c269e053785f584a9a8244,@aravain I've heard of all kinds of skin issues on Lamictal! pretty sure mine is psychosomatic though...,http://twitter.com/220746552/status/347542434500206592,1,"['@\tO', 'aravain\tO', ""I've\tO"", 'heard\tO', 'of\tO', 'all\tO', 'kinds\tO', 'of\tO', 'skin\tB', 'issues\tI', 'on\tO', 'Lamictal\tO', '!\tO', 'pretty\tO', 'sure\tO', 'mine\tO', 'is\tO', 'psychosomatic\tO', 'though\tO', '.\tO', '.\tO', '.\tO']"
260,333249805876883456,33171983,seroquel-518e6ab0ac6ab35b4d482646,Not to mention the thousands of people online who say they’ve stacked on the weight due to taking seroquel.,http://twitter.com/33171983/status/333249805876883456,1,"['Not\tO', 'to\tO', 'mention\tO', 'the\tI', 'thousands\tO', 'of\tO', 'people\tO', 'online\tO', 'who\tO', 'say\tO', 'they’ve\tO', 'stacked\tB', 'on\tI', 'the\tI', 'weight\tI', 'due\tO', 'to\tO', 'taking\tO', 'seroquel\tO', '.\tO']"
265,343355160136933377,177459624,vyvanse-51b32e085378b9555a2f0528,If this fuckin EMT looks at me one more time hes gonna feel the wrath of my vyvanse rage,http://twitter.com/177459624/status/343355160136933377,1,"['If\tO', 'this\tO', 'fuckin\tO', 'EMT\tO', 'looks\tO', 'at\tO', 'me\tO', 'one\tO', 'more\tO', 'time\tO', 'hes\tO', 'gonna\tO', 'feel\tO', 'the\tO', 'wrath\tO', 'of\tO', 'my\tO', 'vyvanse\tO', 'rage\tB']"
266,343771158736404481,591590058,vyvanse-51b4b1765378b9555a2f0b9e,“@vyvanseswag: I run on Vyvanse and RedBull.” So done with that life. Vyvance cooked my brain like a stove top,http://twitter.com/591590058/status/343771158736404481,1,"['“\tO', '@\tO', 'vyvanseswag\tO', ':\tO', 'I\tO', 'run\tO', 'on\tO', 'Vyvanse\tO', 'and\tO', 'RedBull\tO', '.\tO', '”\tO', 'So\tO', 'done\tO', 'with\tO', 'that\tO', 'life\tO', '.\tO', 'Vyvance\tO', 'cooked\tB', 'my\tI', 'brain\tI', 'like\tO', 'a\tO', 'stove\tO', 'top\tO']"
270,342222086913261568,20973255,olanzapine-51af0ed25378f924d02f00fa,@Azlemed first two weeks of olanzapine v drowsy. weight gain was an issue. Great for my anxiety though.,http://twitter.com/20973255/status/342222086913261568,1,"['@\tO', 'Azlemed\tO', 'first\tO', 'two\tO', 'weeks\tO', 'of\tO', 'olanzapine\tO', 'v\tO', 'drowsy\tB', '.\tO', 'weight\tB', 'gain\tI', 'was\tO', 'an\tO', 'issue\tO', '.\tO', 'Great\tO', 'for\tO', 'my\tO', 'anxiety\tB', 'though\tO', '.\tO']"
271,344600649050243073,478079124,vyvanse-51b7b5fe5378b9555a2f1a6d,Vyvanse masks me so depressed,http://twitter.com/478079124/status/344600649050243073,1,"['Vyvanse\tO', 'masks\tO', 'me\tO', 'so\tO', 'depressed\tB']"
272,340446614231588864,58795534,paxil-51a8996853787e40790df014,"Dr. Kyrillos: Of SSRIs, Paxil has the greatest assoc with #weight gain. Rx with caution in pts with presenting weight issues. #PAIPIP #QI",http://twitter.com/58795534/status/340446614231588864,1,"['Dr\tO', '.\tO', 'Kyrillos\tO', ':\tO', 'Of\tO', 'SSRIs\tO', ',\tO', 'Paxil\tO', 'has\tO', 'the\tO', 'greatest\tO', 'assoc\tO', 'with\tO', '#\tO', 'weight\tB', 'gain\tI', '.\tO', 'Rx\tO', 'with\tO', 'caution\tO', 'in\tO', 'pts\tO', 'with\tO', 'presenting\tO', 'weight\tB', 'issues\tO', '.\tO', '#\tO', 'PAIPIP\tO', '#\tO', 'QI\tO']"
274,334024708200751104,246961114,geodon-51913c5fac6ad74cd505f137,"Me too. I used to call Geodon the Potato Drug bcuz that's what I looked like after just 5 weeks on it..
 @BeyondMeds @medskep",http://twitter.com/246961114/status/334024708200751104,1,"['Me\tO', 'too\tO', '.\tO', 'I\tI', 'used\tO', 'to\tO', 'call\tO', 'Geodon\tO', 'the\tO', 'Potato\tB', 'Drug\tI', 'bcuz\tI', ""that's\tI"", 'what\tI', 'I\tI', 'looked\tI', 'like\tI', 'after\tO', 'just\tO', '5\tO', 'weeks\tO', 'on\tO', 'it\tO', '.\tO', '.\tO', '@\tO', 'BeyondMeds\tO', '@\tO', 'medskep\tO']"
278,351490248078929920,262479833,effexor-51d0c66c53785f584a9ae7e5,I suggest never stop taking Effexor abruptly because you will feel like you're on your death bed,http://twitter.com/262479833/status/351490248078929920,1,"['I\tO', 'suggest\tO', 'never\tO', 'stop\tO', 'taking\tO', 'Effexor\tO', 'abruptly\tO', 'because\tO', 'you\tO', 'will\tO', 'feel\tB', 'like\tI', ""you're\tI"", 'on\tI', 'your\tI', 'death\tI', 'bed\tI']"
279,332142355593437184,62062809,prozac-518a634bac6a942006b3eb89,@cloudtoad @MrsYisWhy @bigthink each brain is different.  The SSRI I'm on has worked really well.  Prozac made me a zombie. #Brains,http://twitter.com/62062809/status/332142355593437184,1,"['@\tO', 'cloudtoad\tO', '@\tO', 'MrsYisWhy\tO', '@\tO', 'bigthink\tO', 'each\tO', 'brain\tO', 'is\tO', 'different\tO', '.\tO', 'The\tO', 'SSRI\tO', ""I'm\tO"", 'on\tO', 'has\tO', 'worked\tO', 'really\tO', 'well\tO', '.\tO', 'Prozac\tO', 'made\tO', 'me\tO', 'a\tO', 'zombie\tB', '.\tO', '#\tO', 'Brains\tO']"
283,345549207278592001,272472024,lamotrigine-51bb29665378b9555a2f2da8,"@stavvers Yeah I hear epilim is pretty tough, sorry to hear re bad times
with it :( Oddly, dear sweet Lamotrigine tipped me to a dark place",http://twitter.com/272472024/status/345549207278592001,1,"['@\tO', 'stavvers\tO', 'Yeah\tO', 'I\tO', 'hear\tO', 'epilim\tO', 'is\tO', 'pretty\tO', 'tough\tO', ',\tO', 'sorry\tO', 'to\tI', 'hear\tO', 're\tO', 'bad\tO', 'times\tO', 'with\tO', 'it\tO', ':\tO', '(\tO', 'Oddly\tO', ',\tO', 'dear\tO', 'sweet\tO', 'Lamotrigine\tO', 'tipped\tB', 'me\tI', 'to\tI', 'a\tI', 'dark\tI', 'place\tI']"
284,341941862883545089,406578715,vyvanse-51ae09cb5378f924d02ef695,"@Back_datASHup same lol didn't eat a thing, damn vyvanse",http://twitter.com/406578715/status/341941862883545089,1,"['@\tO', 'Back\tO', '_\tO', 'datASHup\tO', 'same\tO', 'lol\tO', ""didn't\tB"", 'eat\tI', 'a\tI', 'thing\tI', ',\tO', 'damn\tO', 'vyvanse\tO']"
287,341353517811900416,73806572,metoprolol-51abe5e853787e40790e0828,So I may be allergic to the metoprolol. Rash on my face. Needing my inhaler daily since Friday.,http://twitter.com/73806572/status/341353517811900416,1,"['So\tO', 'I\tO', 'may\tO', 'be\tO', 'allergic\tB', 'to\tO', 'the\tO', 'metoprolol\tO', '.\tO', 'Rash\tB', 'on\tO', 'my\tI', 'face\tO', '.\tO', 'Needing\tB', 'my\tI', 'inhaler\tI', 'daily\tO', 'since\tO', 'Friday\tO', '.\tO']"
288,329643623660519424,1339675818,fluoxetine-51814c2bac6af778c2041d34,"Only one day in and Mirtazapine is like fluoxetine all over again, it just makes me so tiered",http://twitter.com/1339675818/status/329643623660519424,1,"['Only\tO', 'one\tO', 'day\tO', 'in\tO', 'and\tO', 'Mirtazapine\tO', 'is\tO', 'like\tO', 'fluoxetine\tO', 'all\tO', 'over\tO', 'again\tO', ',\tO', 'it\tO', 'just\tO', 'makes\tO', 'me\tO', 'so\tO', 'tiered\tB']"
289,354321976845807617,1336577137,enbrel-51db13ad53785f584a9b21c3,@CoCayne18 stopped working.  I don't think their meant to last forever but again it depends on the person.  I took Enbrel when I was on my,http://twitter.com/1336577137/status/354321976845807617,1,"['@\tO', 'CoCayne18\tO', 'stopped\tB', 'working\tI', '.\tO', 'I\tO', ""don't\tO"", 'think\tO', 'their\tO', 'meant\tO', 'to\tO', 'last\tO', 'forever\tO', 'but\tO', 'again\tO', 'it\tO', 'depends\tO', 'on\tO', 'the\tO', 'person\tO', '.\tO', 'I\tO', 'took\tO', 'Enbrel\tO', 'when\tO', 'I\tO', 'was\tO', 'on\tO', 'my\tO']"
290,341964046477688832,494188912,prozac-51ae1e775378f924d02ef790,So apparently 60mgs of Prozac will make you scared of eating GMO's and make you think you need to save the world! Switching back to 40mgs!!!,http://twitter.com/494188912/status/341964046477688832,1,"['So\tO', 'apparently\tO', '60mgs\tO', 'of\tO', 'Prozac\tO', 'will\tO', 'make\tO', 'you\tO', 'scared\tB', 'of\tO', 'eating\tO', ""GMO's\tO"", 'and\tO', 'make\tO', 'you\tO', 'think\tO', 'you\tO', 'need\tB', 'to\tI', 'save\tI', 'the\tI', 'world\tI', '!\tO', 'Switching\tO', 'back\tO', 'to\tI', '40mgs\tO', '!\tO', '!\tO', '!\tO']"
292,330410314317316097,18898383,fluoxetine-51841634ac6a942006b396ad,@TheMartinNewman to be honest I've  had worse. On fluoxetine I was convinced there was a plot to steal my thoughts... !,http://twitter.com/18898383/status/330410314317316097,1,"['@\tO', 'TheMartinNewman\tO', 'to\tI', 'be\tO', 'honest\tO', ""I've\tO"", 'had\tO', 'worse\tO', '.\tO', 'On\tO', 'fluoxetine\tO', 'I\tO', 'was\tO', 'convinced\tO', 'there\tO', 'was\tO', 'a\tO', 'plot\tB', 'to\tI', 'steal\tI', 'my\tI', 'thoughts\tI', '.\tO', '.\tO', '.\tO', '!\tO']"
293,353360876373409795,1347526658,effexor-51d7949453785f584a9b13eb,Well my effexor kinda did its job to keep my anxiety under control.... but now to get my heart rate down..... ugh,http://twitter.com/1347526658/status/353360876373409795,1,"['Well\tO', 'my\tO', 'effexor\tO', 'kinda\tO', 'did\tO', 'its\tO', 'job\tO', 'to\tO', 'keep\tO', 'my\tO', 'anxiety\tB', 'under\tO', 'control\tO', '.\tO', '.\tO', '.\tO', '.\tO', 'but\tO', 'now\tO', 'to\tO', 'get\tO', 'my\tO', 'heart\tB', 'rate\tI', 'down\tO', '.\tO', '.\tO', '.\tO', '.\tO', '.\tO', 'ugh\tO']"
295,332473148018663424,360320685,trazodone-518b975eac6ab35b4d480369,Trazodone is no joke. Slept through every alarm.,http://twitter.com/360320685/status/332473148018663424,1,"['Trazodone\tO', 'is\tO', 'no\tO', 'joke\tO', '.\tO', 'Slept\tB', 'through\tI', 'every\tI', 'alarm\tI', '.\tO']"
298,340366862602862593,388343933,nicotine-51a84f2453787e40790dee12,Day 2 without nicotine: Fuck sleep would be nice. So would a dip.......,http://twitter.com/388343933/status/340366862602862593,1,"['Day\tO', '2\tO', 'without\tO', 'nicotine\tO', ':\tO', 'Fuck\tO', 'sleep\tB', 'would\tO', 'be\tO', 'nice\tO', '.\tO', 'So\tO', 'would\tO', 'a\tO', 'dip\tO', '.\tO', '.\tO', '.\tO', '.\tO', '.\tO', '.\tO', '.\tO']"
300,342579514636902403,82193935,effexor-51b05ba85378b9555a2ef2f0,Upped my Effexor dosage 5 days ago. Sleep cycle and quality went to shit 4 days ago. I sense a correlation here...,http://twitter.com/82193935/status/342579514636902403,1,"['Upped\tO', 'my\tO', 'Effexor\tO', 'dosage\tO', '5\tO', 'days\tO', 'ago\tO', '.\tO', 'Sleep\tB', 'cycle\tI', 'and\tO', 'quality\tB', 'went\tO', 'to\tO', 'shit\tO', '4\tO', 'days\tO', 'ago\tO', '.\tO', 'I\tO', 'sense\tO', 'a\tO', 'correlation\tO', 'here\tO', '.\tO', '.\tO', '.\tO']"
302,345293061229772800,372516011,vyvanse-51ba3ad85378b9555a2f2871,Pretty sure my Vyvanse is making me dizzy and making my chest hurt. ,http://twitter.com/372516011/status/345293061229772800,1,"['Pretty\tO', 'sure\tO', 'my\tO', 'Vyvanse\tO', 'is\tO', 'making\tO', 'me\tO', 'dizzy\tB', 'and\tO', 'making\tO', 'my\tO', 'chest\tB', 'hurt\tI', '.\tO']"
307,333998630220476418,12602362,cymbalta-51912415ac6ab35b4d4843ac,@JameeTMiller I didn't have side effects when I started taking Cymbalta. After about 6 mths had to stop because it raised my blood pressure.,http://twitter.com/12602362/status/333998630220476418,1,"['@\tO', 'JameeTMiller\tO', 'I\tO', ""didn't\tO"", 'have\tO', 'side\tO', 'effects\tO', 'when\tO', 'I\tO', 'started\tO', 'taking\tO', 'Cymbalta\tO', '.\tO', 'After\tO', 'about\tO', '6\tO', 'mths\tO', 'had\tO', 'to\tO', 'stop\tO', 'because\tO', 'it\tO', 'raised\tB', 'my\tI', 'blood\tI', 'pressure\tI', '.\tO']"
308,341767085216645120,289096178,vyvanse-51ad67055378f924d02ef1ad,I wish I could be tired. Shouldn't have taken the vyvanse. Now I'm never sleeping.,http://twitter.com/289096178/status/341767085216645120,1,"['I\tO', 'wish\tO', 'I\tO', 'could\tB', 'be\tI', 'tired\tI', '.\tO', ""Shouldn't\tO"", 'have\tO', 'taken\tO', 'the\tO', 'vyvanse\tO', '.\tO', 'Now\tO', ""I'm\tO"", 'never\tB', 'sleeping\tI', '.\tO']"
310,349428920552136704,44610616,paxil-51c946c253785f584a9abd4e,"Hey guys don't forget to refill your Paxil for like six days because the withdrawal is like heroin.
Literally.",http://twitter.com/44610616/status/349428920552136704,1,"['Hey\tO', 'guys\tO', ""don't\tO"", 'forget\tO', 'to\tO', 'refill\tO', 'your\tO', 'Paxil\tO', 'for\tO', 'like\tO', 'six\tO', 'days\tO', 'because\tO', 'the\tO', 'withdrawal\tB', 'is\tO', 'like\tO', 'heroin\tO', '.\tO', 'Literally\tO', '.\tO']"
311,345286735330177024,22864995,seroquel-51ba34f35378b9555a2f2852,"Found out that it could be two months before I sleep well again now that I'm off Seroquel. Srsly, fuck the psychiatrist that put me on it.",http://twitter.com/22864995/status/345286735330177024,1,"['Found\tO', 'out\tO', 'that\tO', 'it\tO', 'could\tO', 'be\tO', 'two\tO', 'months\tO', 'before\tO', 'I\tO', 'sleep\tB', 'well\tO', 'again\tO', 'now\tO', 'that\tO', ""I'm\tO"", 'off\tO', 'Seroquel\tO', '.\tO', 'Srsly\tO', ',\tO', 'fuck\tO', 'the\tO', 'psychiatrist\tO', 'that\tO', 'put\tO', 'me\tO', 'on\tO', 'it\tO', '.\tO']"
312,347423789698654209,1405266404,humira-51c1fb3d53785f584a9a7f19,i had the two humira shots today and the needle didnt hurt at all but the mEDICINE INSIDE BURNED LIKE LAVA,http://twitter.com/1405266404/status/347423789698654209,1,"['i\tO', 'had\tO', 'the\tO', 'two\tO', 'humira\tO', 'shots\tO', 'today\tO', 'and\tO', 'the\tO', 'needle\tO', 'didnt\tO', 'hurt\tO', 'at\tO', 'all\tO', 'but\tO', 'the\tO', 'mEDICINE\tO', 'INSIDE\tO', 'BURNED\tB', 'LIKE\tO', 'LAVA\tO']"
314,341063755989409792,175139007,seroquel-51aad7ff53787e40790e01dd,To take my seroquel and have weird dreams or to not... Real life lyndsey world questions,http://twitter.com/175139007/status/341063755989409792,1,"['To\tO', 'take\tO', 'my\tO', 'seroquel\tO', 'and\tO', 'have\tO', 'weird\tB', 'dreams\tI', 'or\tO', 'to\tO', 'not\tO', '.\tO', '.\tO', '.\tO', 'Real\tO', 'life\tO', 'lyndsey\tO', 'world\tO', 'questions\tO']"
319,340660708364677120,135964180,levaquin-51a960f853787e40790df788,"Not that anyone noticed, but my #ambienwithdrawl only lasted a few days. Why? Because I got another scrip. I need it while I'm on Levaquin.",http://twitter.com/135964180/status/340660708364677120,1,"['Not\tO', 'that\tO', 'anyone\tO', 'noticed\tO', ',\tO', 'but\tO', 'my\tO', '#\tO', 'ambienwithdrawl\tO', 'only\tO', 'lasted\tO', 'a\tO', 'few\tO', 'days\tO', '.\tO', 'Why\tO', '?\tO', 'Because\tO', 'I\tO', 'got\tO', 'another\tO', 'scrip\tO', '.\tO', 'I\tO', 'need\tO', 'it\tO', 'while\tO', ""I'm\tO"", 'on\tO', 'Levaquin\tO', '.\tO']"
321,348412032049106944,28344264,fluoxetine-51c5939c53785f584a9a94f9,"@notquitereal Oh, really? That's what gave me the terrible reaction. My current doctor told me he'd almost never prescribe fluoxetine.",http://twitter.com/28344264/status/348412032049106944,1,"['@\tO', 'notquitereal\tO', 'Oh\tO', ',\tO', 'really\tO', '?\tO', ""That's\tO"", 'what\tO', 'gave\tO', 'me\tO', 'the\tO', 'terrible\tO', 'reaction\tB', '.\tO', 'My\tO', 'current\tO', 'doctor\tO', 'told\tO', 'me\tO', ""he'd\tO"", 'almost\tO', 'never\tO', 'prescribe\tO', 'fluoxetine\tO', '.\tO']"
323,340903633312960512,32655101,lamotrigine-51aa42e553787e40790dfd56,"me : feeling fine, watching tv ... swiffer commercial #lamotrigine : Lol lets make the bitch cry at this... a fucking swiffer commercial.",http://twitter.com/32655101/status/340903633312960512,1,"['me\tO', ':\tO', 'feeling\tO', 'fine\tO', ',\tO', 'watching\tO', 'tv\tO', '.\tO', '.\tO', '.\tO', 'swiffer\tO', 'commercial\tO', '#\tO', 'lamotrigine\tO', ':\tO', 'Lol\tO', 'lets\tO', 'make\tO', 'the\tO', 'bitch\tO', 'cry\tB', 'at\tO', 'this\tO', '.\tO', '.\tO', '.\tO', 'a\tO', 'fucking\tO', 'swiffer\tO', 'commercial\tO', '.\tO']"
324,328597011970551808,15357223,fluoxetine-517d7d6fac6af778c203af6b,The one bummer about it all is that the Fluoxetine is giving me the shakes which made fine fiddly detail work harder than it should be,http://twitter.com/15357223/status/328597011970551808,1,"['The\tO', 'one\tO', 'bummer\tO', 'about\tO', 'it\tO', 'all\tO', 'is\tO', 'that\tO', 'the\tO', 'Fluoxetine\tO', 'is\tO', 'giving\tO', 'me\tO', 'the\tO', 'shakes\tB', 'which\tO', 'made\tO', 'fine\tO', 'fiddly\tO', 'detail\tO', 'work\tO', 'harder\tO', 'than\tO', 'it\tO', 'should\tO', 'be\tO']"
325,353158902520619010,218015741,quetiapine-51d6d87a53785f584a9b1133,i have been on lorazepam / diazepam / quetiapine for the past few nights and i've noticed i am slightly drooling a bit. lovely.,http://twitter.com/218015741/status/353158902520619010,1,"['i\tO', 'have\tO', 'been\tO', 'on\tO', 'lorazepam\tO', '/\tO', 'diazepam\tO', '/\tO', 'quetiapine\tO', 'for\tO', 'the\tO', 'past\tO', 'few\tO', 'nights\tO', 'and\tO', ""i've\tO"", 'noticed\tO', 'i\tO', 'am\tO', 'slightly\tO', 'drooling\tB', 'a\tO', 'bit\tO', '.\tO', 'lovely\tO', '.\tO']"
326,351163750826524672,1061562434,seroquel-51cf965953785f584a9ae191,wish I could stay up and do nicething with all the loveliesd but woah does seroquel hit hard,http://twitter.com/1061562434/status/351163750826524672,1,"['wish\tO', 'I\tO', 'could\tO', 'stay\tO', 'up\tO', 'and\tO', 'do\tO', 'nicething\tO', 'with\tO', 'all\tO', 'the\tO', 'loveliesd\tO', 'but\tO', 'woah\tO', 'does\tO', 'seroquel\tO', 'hit\tB', 'hard\tI']"
327,341294461986430977,101918006,effexor-51abaedb53787e40790e068f,"@AuthorEdKurtz Oh, it sucks, but try doing SNRI withdrawal. They had to put me on a whole other drug just to get me off Effexor. :(",http://twitter.com/101918006/status/341294461986430977,1,"['@\tO', 'AuthorEdKurtz\tO', 'Oh\tO', ',\tO', 'it\tO', 'sucks\tO', ',\tO', 'but\tO', 'try\tO', 'doing\tO', 'SNRI\tO', 'withdrawal\tB', '.\tO', 'They\tO', 'had\tO', 'to\tO', 'put\tO', 'me\tO', 'on\tO', 'a\tO', 'whole\tO', 'other\tO', 'drug\tO', 'just\tO', 'to\tO', 'get\tO', 'me\tO', 'off\tO', 'Effexor\tO', '.\tO', ':\tO', '(\tO']"
328,343745558382522369,65611610,paxil-51b4999e5378b9555a2f0b5e,@AnitaAlibi Paxil didn't end up helping. Tried Prozac and Wellbutrin and it helped my mood and anxiety but gave me vertigo. :(,http://twitter.com/65611610/status/343745558382522369,1,"['@\tO', 'AnitaAlibi\tO', 'Paxil\tO', ""didn't\tO"", 'end\tO', 'up\tO', 'helping\tO', '.\tO', 'Tried\tO', 'Prozac\tO', 'and\tO', 'Wellbutrin\tO', 'and\tO', 'it\tO', 'helped\tO', 'my\tO', 'mood\tB', 'and\tO', 'anxiety\tB', 'but\tO', 'gave\tO', 'me\tO', 'vertigo\tB', '.\tO', ':\tO', '(\tO']"
329,345410371047260163,1061562434,seroquel-51baa8645378b9555a2f2b0b,"seroquel is causing more gaps in memory, I don't remember going to therapy and as usual no one has stepped up to claim thos memories >>",http://twitter.com/1061562434/status/345410371047260163,1,"['seroquel\tO', 'is\tO', 'causing\tO', 'more\tO', 'gaps\tB', 'in\tI', 'memory\tI', ',\tO', 'I\tO', ""don't\tO"", 'remember\tO', 'going\tO', 'to\tO', 'therapy\tO', 'and\tO', 'as\tO', 'usual\tO', 'no\tO', 'one\tO', 'has\tO', 'stepped\tO', 'up\tO', 'to\tO', 'claim\tO', 'thos\tO', 'memories\tO', '>\tO', '>\tO']"
