index,tweet_id,user_id,id,tweet,url,adr_present,ner
769,348459265062731776,1447277893,latuda-51c5bfa853785f584a9a9a96,Got my shit taken from me because I burned myself with salt and ice 20 times on my leg. Out for the day ! Hair appt at 11. On latuda now.,http://twitter.com/1447277893/status/348459265062731776,0,"['Got\tO', 'my\tO', 'shit\tO', 'taken\tO', 'from\tO', 'me\tO', 'because\tO', 'I\tO', 'burned\tO', 'myself\tO', 'with\tO', 'salt\tO', 'and\tO', 'ice\tO', '20\tO', 'times\tO', 'on\tO', 'my\tO', 'leg\tO', '.\tO', 'Out\tO', 'for\tO', 'the\tO', 'day\tO', '!\tO', 'Hair\tO', 'appt\tO', 'at\tO', '11\tO', '.\tO', 'On\tO', 'latuda\tO', 'now\tO', '.\tO']"
831,343424623280549889,277296381,vyvanse-51b36eb95378b9555a2f075a,Only the ACT can make a vyvanse feel like it has stop working after the 2nd section #brainsdead,http://twitter.com/277296381/status/343424623280549889,0,"['Only\tO', 'the\tO', 'ACT\tO', 'can\tO', 'make\tO', 'a\tO', 'vyvanse\tO', 'feel\tO', 'like\tO', 'it\tO', 'has\tO', 'stop\tO', 'working\tO', 'after\tO', 'the\tO', '2nd\tO', 'section\tO', '#\tO', 'brainsdead\tO']"
722,331819466537189376,80900653,fluoxetine-51893694ac6a942006b3dd43,"@mavisMacCruet  Mavis, may I recommend 60mg of fluoxetine daily to help with your obsessive compulsive disorder??  #McCann",http://twitter.com/80900653/status/331819466537189376,0,"['@\tO', 'mavisMacCruet\tO', 'Mavis\tO', ',\tO', 'may\tO', 'I\tO', 'recommend\tO', '60mg\tO', 'of\tO', 'fluoxetine\tO', 'daily\tO', 'to\tO', 'help\tO', 'with\tO', 'your\tO', 'obsessive\tO', 'compulsive\tO', 'disorder\tO', '?\tO', '?\tO', '#\tO', 'McCann\tO']"
576,341174088531836928,179074771,effexor-51ab3ec053787e40790e03bf,@deltrimental Stopping Effexor is probably good but not suddenly! xxx,http://twitter.com/179074771/status/341174088531836928,0,"['@\tO', 'deltrimental\tO', 'Stopping\tO', 'Effexor\tO', 'is\tO', 'probably\tO', 'good\tO', 'but\tO', 'not\tO', 'suddenly\tO', '!\tO', 'xxx\tO']"
454,331338155691229184,273421529,quetiapine-51877652ac6a942006b3c7b0,Guess what? Still feeling weird. Fuck you Quetiapine. Fuck you.,http://twitter.com/273421529/status/331338155691229184,1,"['Guess\tO', 'what\tO', '?\tO', 'Still\tO', 'feeling\tB', 'weird\tI', '.\tO', 'Fuck\tO', 'you\tO', 'Quetiapine\tO', '.\tO', 'Fuck\tO', 'you\tO', '.\tO']"
950,343323710096281600,47595325,etanercept-51b310bd5378b9555a2f0452,#BDS &parents MUST IMMEDIATELY BOYCOTT  &stop use of  #ISRAEL COPAXONE®  REBIF® Exelon® DOXIL® Azilect® GONAL ®etanercept- aid occupation,http://twitter.com/47595325/status/343323710096281600,0,"['#\tO', 'BDS\tO', '&\tO', 'parents\tO', 'MUST\tO', 'IMMEDIATELY\tO', 'BOYCOTT\tO', '&\tO', 'stop\tO', 'use\tO', 'of\tO', '#\tO', 'ISRAEL\tO', 'COPAXONE®\tO', 'REBIF®\tO', 'Exelon®\tO', 'DOXIL®\tO', 'Azilect®\tO', 'GONAL\tO', '®etanercept\tO', '-\tO', 'aid\tO', 'occupation\tO']"
614,341985527727288320,52090036,prozac-51ae32765378f924d02ef86b,@AerobicsFirst ok.....no problem.  I did think running shoes and snorting prozac were at the opposite end of the relationship spectrum.,http://twitter.com/52090036/status/341985527727288320,0,"['@\tO', 'AerobicsFirst\tO', 'ok\tO', '.\tO', '.\tO', '.\tO', '.\tO', '.\tO', 'no\tO', 'problem\tO', '.\tO', 'I\tO', 'did\tO', 'think\tO', 'running\tO', 'shoes\tO', 'and\tO', 'snorting\tO', 'prozac\tO', 'were\tO', 'at\tO', 'the\tO', 'opposite\tO', 'end\tO', 'of\tO', 'the\tO', 'relationship\tO', 'spectrum\tO', '.\tO']"
1325,332848240263327744,720908000,tysabri-518cf4b3ac6ab35b4d481623,@Katie_Woodman fingers crossed I have been taken off tysabri because my body is resisting it ha typical hope you are doing ok :),http://twitter.com/720908000/status/332848240263327744,1,"['@\tO', 'Katie\tO', '_\tO', 'Woodman\tO', 'fingers\tO', 'crossed\tO', 'I\tO', 'have\tO', 'been\tO', 'taken\tO', 'off\tO', 'tysabri\tO', 'because\tO', 'my\tO', 'body\tO', 'is\tO', 'resisting\tB', 'it\tI', 'ha\tO', 'typical\tO', 'hope\tO', 'you\tO', 'are\tO', 'doing\tO', 'ok\tO', ':\tO', ')\tO']"
325,353158902520619010,218015741,quetiapine-51d6d87a53785f584a9b1133,i have been on lorazepam / diazepam / quetiapine for the past few nights and i've noticed i am slightly drooling a bit. lovely.,http://twitter.com/218015741/status/353158902520619010,1,"['i\tO', 'have\tO', 'been\tO', 'on\tO', 'lorazepam\tO', '/\tO', 'diazepam\tO', '/\tO', 'quetiapine\tO', 'for\tO', 'the\tO', 'past\tO', 'few\tO', 'nights\tO', 'and\tO', ""i've\tO"", 'noticed\tO', 'i\tO', 'am\tO', 'slightly\tO', 'drooling\tB', 'a\tO', 'bit\tO', '.\tO', 'lovely\tO', '.\tO']"
1236,345549620342034434,64712361,enbrel-51bb29c95378b9555a2f2dad,@raCanuck I had a weird rash w/ Enbrel. But it was all over my abdomen & chest. Rash in elbow cld b psoriasis? Can u take a pic?,http://twitter.com/64712361/status/345549620342034434,1,"['@\tO', 'raCanuck\tO', 'I\tO', 'had\tO', 'a\tO', 'weird\tO', 'rash\tB', 'w\tO', '/\tO', 'Enbrel\tO', '.\tO', 'But\tO', 'it\tO', 'was\tO', 'all\tO', 'over\tO', 'my\tO', 'abdomen\tO', '&\tO', 'chest\tO', '.\tO', 'Rash\tB', 'in\tO', 'elbow\tO', 'cld\tO', 'b\tO', 'psoriasis\tO', '?\tO', 'Can\tO', 'u\tO', 'take\tO', 'a\tO', 'pic\tO', '?\tO']"
292,330410314317316097,18898383,fluoxetine-51841634ac6a942006b396ad,@TheMartinNewman to be honest I've  had worse. On fluoxetine I was convinced there was a plot to steal my thoughts... !,http://twitter.com/18898383/status/330410314317316097,1,"['@\tO', 'TheMartinNewman\tO', 'to\tI', 'be\tO', 'honest\tO', ""I've\tO"", 'had\tO', 'worse\tO', '.\tO', 'On\tO', 'fluoxetine\tO', 'I\tO', 'was\tO', 'convinced\tO', 'there\tO', 'was\tO', 'a\tO', 'plot\tB', 'to\tI', 'steal\tI', 'my\tI', 'thoughts\tI', '.\tO', '.\tO', '.\tO', '!\tO']"
770,346402455766044672,501391448,xarelto-51be440c5378b9555a2f3b02,All the medications advertised during news shows sound like they could be the stage names of alien strippers #xarelto,http://twitter.com/501391448/status/346402455766044672,0,"['All\tO', 'the\tO', 'medications\tO', 'advertised\tO', 'during\tO', 'news\tO', 'shows\tO', 'sound\tO', 'like\tO', 'they\tO', 'could\tO', 'be\tO', 'the\tO', 'stage\tO', 'names\tO', 'of\tO', 'alien\tO', 'strippers\tO', '#\tO', 'xarelto\tO']"
537,350844058438090752,12096622,trazodone-51ce6ca053785f584a9ad9fa,"Watched ""Silver Linings Playbook"" tonight. Terrific movie, except nobody says Trazodone like that.",http://twitter.com/12096622/status/350844058438090752,0,"['Watched\tO', 'Silver\tO', 'Linings\tO', 'Playbook\tO', 'tonight\tO', '.\tO', 'Terrific\tO', 'movie\tO', ',\tO', 'except\tO', 'nobody\tO', 'says\tO', 'Trazodone\tO', 'like\tO', 'that\tO', '.\tO']"
1065,340560441019363328,157418938,prozac-51a9034b53787e40790df4c2,"""@UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac."" Get me some bananas!! Lol",http://twitter.com/157418938/status/340560441019363328,0,"['@\tO', 'UberFacts\tO', ':\tO', 'Bananas\tO', 'contain\tO', 'a\tO', 'natural\tO', 'chemical\tO', 'that\tO', 'can\tO', 'make\tO', 'a\tO', 'person\tO', 'happy\tO', '-\tO', 'The\tO', 'same\tO', 'chemical\tO', 'found\tO', 'in\tO', 'Prozac\tO', '.\tO', 'Get\tO', 'me\tO', 'some\tO', 'bananas\tO', '!\tO', '!\tO', 'Lol\tO']"
290,341964046477688832,494188912,prozac-51ae1e775378f924d02ef790,So apparently 60mgs of Prozac will make you scared of eating GMO's and make you think you need to save the world! Switching back to 40mgs!!!,http://twitter.com/494188912/status/341964046477688832,1,"['So\tO', 'apparently\tO', '60mgs\tO', 'of\tO', 'Prozac\tO', 'will\tO', 'make\tO', 'you\tO', 'scared\tB', 'of\tO', 'eating\tO', ""GMO's\tO"", 'and\tO', 'make\tO', 'you\tO', 'think\tO', 'you\tO', 'need\tB', 'to\tI', 'save\tI', 'the\tI', 'world\tI', '!\tO', 'Switching\tO', 'back\tO', 'to\tI', '40mgs\tO', '!\tO', '!\tO', '!\tO']"
458,351683349422673920,539178100,paxil-51d17a5053785f584a9aee4e,Brisdelle dangerous. Paxil is supposed to treat depression and suicidal thoughts.  I took Paxil and got depressed. Went off & OK in 2 wk.,http://twitter.com/539178100/status/351683349422673920,1,"['Brisdelle\tO', 'dangerous\tO', '.\tO', 'Paxil\tO', 'is\tO', 'supposed\tO', 'to\tO', 'treat\tO', 'depression\tB', 'and\tO', 'suicidal\tB', 'thoughts\tI', '.\tO', 'I\tO', 'took\tO', 'Paxil\tO', 'and\tO', 'got\tO', 'depressed\tB', '.\tO', 'Went\tO', 'off\tO', '&\tO', 'OK\tO', 'in\tO', '2\tO', 'wk\tO', '.\tO']"
558,343717626880589825,1488063955,cymbalta-51b47ff05378b9555a2f0af7,Depression hurts. Cymbalta can help,http://twitter.com/1488063955/status/343717626880589825,0,"['Depression\tO', 'hurts\tO', '.\tO', 'Cymbalta\tO', 'can\tO', 'help\tO']"
1241,345471035656790016,240094239,denosumab-51bae0b75378b9555a2f2c0f,Osteonecrosis of Jaw with Denosumab: 3cases in yr1-3 vs 5cases in yr4-7 #EULAR2013 #osteoporosis,http://twitter.com/240094239/status/345471035656790016,0,"['Osteonecrosis\tO', 'of\tO', 'Jaw\tO', 'with\tO', 'Denosumab\tO', ':\tO', '3cases\tO', 'in\tO', 'yr1\tO', '-\tO', '3\tO', 'vs\tO', '5cases\tO', 'in\tO', 'yr4\tO', '-\tO', '7\tO', '#\tO', 'EULAR2013\tO', '#\tO', 'osteoporosis\tO']"
667,348762656880091136,141502932,venlafaxine-51c6da3553785f584a9aa6ac,"Singing ""Venlafaxine"" to the tune of ""Joe le Taxi"".",http://twitter.com/141502932/status/348762656880091136,0,"['Singing\tO', 'Venlafaxine\tO', 'to\tO', 'the\tO', 'tune\tO', 'of\tO', 'Joe\tO', 'le\tO', 'Taxi\tO', '.\tO']"
356,341704795096219648,107161142,humira-51ad2d195378f924d02eefb4,Humira got a real nigga tired,http://twitter.com/107161142/status/341704795096219648,1,"['Humira\tO', 'got\tO', 'a\tO', 'real\tO', 'nigga\tO', 'tired\tB']"
407,343738299350908928,92444716,vyvanse-51b492db5378b9555a2f0b28,Between the fucking redbull and vyvanse I popped to energize my triple yesterday... couldn't fall asleep for the life of me.,http://twitter.com/92444716/status/343738299350908928,1,"['Between\tO', 'the\tO', 'fucking\tO', 'redbull\tO', 'and\tO', 'vyvanse\tO', 'I\tO', 'popped\tO', 'to\tO', 'energize\tO', 'my\tO', 'triple\tO', 'yesterday\tO', '.\tO', '.\tO', '.\tO', ""couldn't\tB"", 'fall\tI', 'asleep\tI', 'for\tO', 'the\tO', 'life\tO', 'of\tO', 'me\tO', '.\tO']"
225,351543533779419138,870982284,effexor-51d0f80c53785f584a9ae9b7,Zoloft was just as bad as Effexor. It made me more depressed and more suicidal. I don't want it.,http://twitter.com/870982284/status/351543533779419138,1,"['Zoloft\tO', 'was\tO', 'just\tO', 'as\tO', 'bad\tO', 'as\tO', 'Effexor\tO', '.\tO', 'It\tO', 'made\tO', 'me\tO', 'more\tO', 'depressed\tB', 'and\tO', 'more\tO', 'suicidal\tB', '.\tO', 'I\tO', ""don't\tO"", 'want\tO', 'it\tO', '.\tO']"
188,326398829849092097,1295660917,fluoxetine-51757e37ac6a202953c76470,I think my tablets have made me gain weight. Anyone on fluoxetine/prozac? #replytweet,http://twitter.com/1295660917/status/326398829849092097,1,"['I\tO', 'think\tO', 'my\tO', 'tablets\tO', 'have\tO', 'made\tO', 'me\tO', 'gain\tB', 'weight\tI', '.\tO', 'Anyone\tO', 'on\tO', 'fluoxetine\tO', '/\tO', 'prozac\tO', '?\tO', '#\tO', 'replytweet\tO']"
1070,340555200773378049,316306406,prozac-51a8fe5d53787e40790df3b3,This makes so much sense. RT @UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac,http://twitter.com/316306406/status/340555200773378049,0,"['This\tO', 'makes\tO', 'so\tO', 'much\tO', 'sense\tO', '.\tO', 'RT\tO', '@\tO', 'UberFacts\tO', ':\tO', 'Bananas\tO', 'contain\tO', 'a\tO', 'natural\tO', 'chemical\tO', 'that\tO', 'can\tO', 'make\tO', 'a\tO', 'person\tO', 'happy\tO', '-\tO', 'The\tO', 'same\tO', 'chemical\tO', 'found\tO', 'in\tO', 'Prozac\tO']"
393,342523133313560576,368056229,vyvanse-51b0273b5378b9555a2ef1ef,"Adderall puts me in a good mood, Vyvanse makes me an asshole.",http://twitter.com/368056229/status/342523133313560576,1,"['Adderall\tO', 'puts\tO', 'me\tI', 'in\tO', 'a\tO', 'good\tO', 'mood\tO', ',\tO', 'Vyvanse\tO', 'makes\tB', 'me\tI', 'an\tI', 'asshole\tI', '.\tO']"
329,345410371047260163,1061562434,seroquel-51baa8645378b9555a2f2b0b,"seroquel is causing more gaps in memory, I don't remember going to therapy and as usual no one has stepped up to claim thos memories >>",http://twitter.com/1061562434/status/345410371047260163,1,"['seroquel\tO', 'is\tO', 'causing\tO', 'more\tO', 'gaps\tB', 'in\tI', 'memory\tI', ',\tO', 'I\tO', ""don't\tO"", 'remember\tO', 'going\tO', 'to\tO', 'therapy\tO', 'and\tO', 'as\tO', 'usual\tO', 'no\tO', 'one\tO', 'has\tO', 'stepped\tO', 'up\tO', 'to\tO', 'claim\tO', 'thos\tO', 'memories\tO', '>\tO', '>\tO']"
986,342299800093487105,348690189,vyvanse-51af574c5378f924d02f039c,Oh Vyvanse how I missed you and your productivity......#dontjudgeme,http://twitter.com/348690189/status/342299800093487105,0,"['Oh\tO', 'Vyvanse\tO', 'how\tO', 'I\tO', 'missed\tO', 'you\tO', 'and\tO', 'your\tO', 'productivity\tO', '.\tO', '.\tO', '.\tO', '.\tO', '.\tO', '.\tO', '#\tO', 'dontjudgeme\tO']"
395,351027118215413761,175142308,baclofen-51cf171953785f584a9ade67,"@neph0079@PositiveAboutMS I take baclofen ""can't sleep! want to sleep!"" help!",http://twitter.com/175142308/status/351027118215413761,1,"['@\tO', 'neph0079\tO', '@\tO', 'PositiveAboutMS\tO', 'I\tO', 'take\tO', 'baclofen\tO', ""can't\tB"", 'sleep\tI', '!\tO', 'want\tO', 'to\tO', 'sleep\tI', '!\tO', 'help\tO', '!\tO']"
999,349381846116728834,64288823,saphris-51c91b0553785f584a9abbe2,Ritalin seems to be working fairly decent for me. Saphris however seems too strong & tastes bad. #new meds,http://twitter.com/64288823/status/349381846116728834,0,"['Ritalin\tO', 'seems\tO', 'to\tO', 'be\tO', 'working\tO', 'fairly\tO', 'decent\tO', 'for\tO', 'me\tO', '.\tO', 'Saphris\tO', 'however\tO', 'seems\tO', 'too\tO', 'strong\tO', '&\tO', 'tastes\tO', 'bad\tO', '.\tO', '#\tO', 'new\tO', 'meds\tO']"
705,343961812334686208,17365729,lozenge-51b563055378b9555a2f0e84,Anybody have a throat lozenge that they can email me real quick?,http://twitter.com/17365729/status/343961812334686208,0,"['Anybody\tO', 'have\tO', 'a\tO', 'throat\tO', 'lozenge\tO', 'that\tO', 'they\tO', 'can\tO', 'email\tO', 'me\tO', 'real\tO', 'quick\tO', '?\tO']"
1278,352426412847804416,339220082,quetiapine-51d42e4c53785f584a9b00c6,@whippie3675 Quetiapine has been good for my symptoms - although it has a lot of side effects. I'm on 600mg and sticking with it! xx,http://twitter.com/339220082/status/352426412847804416,0,"['@\tO', 'whippie3675\tO', 'Quetiapine\tO', 'has\tO', 'been\tO', 'good\tO', 'for\tO', 'my\tO', 'symptoms\tO', '-\tO', 'although\tO', 'it\tO', 'has\tO', 'a\tO', 'lot\tO', 'of\tO', 'side\tO', 'effects\tO', '.\tO', ""I'm\tO"", 'on\tO', '600mg\tO', 'and\tO', 'sticking\tO', 'with\tO', 'it\tO', '!\tO', 'xx\tO']"
1274,349336161296187392,55063378,invokana-51c8f04653785f584a9aba4d,"Virginia Valentine loves GLP-1! #Invokana SGLT-2 inhibitor good A1c reduction, weight loss, yeast infections not a concern #dTTCOYD",http://twitter.com/55063378/status/349336161296187392,0,"['Virginia\tO', 'Valentine\tO', 'loves\tO', 'GLP\tO', '-\tO', '1\tO', '!\tO', '#\tO', 'Invokana\tO', 'SGLT\tO', '-\tO', '2\tO', 'inhibitor\tO', 'good\tO', 'A1c\tO', 'reduction\tO', ',\tO', 'weight\tO', 'loss\tO', ',\tO', 'yeast\tO', 'infections\tO', 'not\tO', 'a\tO', 'concern\tO', '#\tO', 'dTTCOYD\tO']"
892,353144982372220930,21981963,pristiq-51d6cb8353785f584a9b110f,Out of the house by 8 am on a non-work day.  #antidepressants #testify #pristiq,http://twitter.com/21981963/status/353144982372220930,1,"['Out\tO', 'of\tO', 'the\tO', 'house\tO', 'by\tO', '8\tO', 'am\tO', 'on\tO', 'a\tO', 'non\tO', '-\tO', 'work\tO', 'day\tO', '.\tO', '#\tO', 'antidepressants\tB', '#\tO', 'testify\tO', '#\tO', 'pristiq\tO']"
231,351492291271213056,227548532,humira-51d0c86a53785f584a9ae7fc,No pain is worse than Humira. Not even arthritis. Lmfao.,http://twitter.com/227548532/status/351492291271213056,1,"['No\tO', 'pain\tB', 'is\tO', 'worse\tO', 'than\tO', 'Humira\tO', '.\tO', 'Not\tO', 'even\tO', 'arthritis\tB', '.\tO', 'Lmfao\tO', '.\tO']"
782,349231903724941312,493123841,pradaxa-51c88f2d53785f584a9ab670,"Pradaxa is a blood thinning medication used to reduce the risk of stroke in patients with  (AF), commonly known as irregular heartbeat.",http://twitter.com/493123841/status/349231903724941312,0,"['Pradaxa\tO', 'is\tO', 'a\tO', 'blood\tO', 'thinning\tO', 'medication\tO', 'used\tO', 'to\tO', 'reduce\tO', 'the\tO', 'risk\tO', 'of\tO', 'stroke\tO', 'in\tO', 'patients\tO', 'with\tO', '(\tO', 'AF\tO', ')\tO', ',\tO', 'commonly\tO', 'known\tO', 'as\tO', 'irregular\tO', 'heartbeat\tO', '.\tO']"
518,346344933545873408,355674498,eliquis-51be0e835378b9555a2f399f,"Xarelto, Eliquis and Pradaxa are all great drugs EXCEPT they don't have antidotes...and that's my only reason to prefer Coumadin",http://twitter.com/355674498/status/346344933545873408,0,"['Xarelto\tO', ',\tO', 'Eliquis\tO', 'and\tO', 'Pradaxa\tO', 'are\tO', 'all\tO', 'great\tO', 'drugs\tO', 'EXCEPT\tO', 'they\tO', ""don't\tO"", 'have\tO', 'antidotes\tO', '.\tO', '.\tO', '.\tO', 'and\tO', ""that's\tO"", 'my\tO', 'only\tO', 'reason\tO', 'to\tO', 'prefer\tO', 'Coumadin\tO']"
1,344616533332467713,173701851,vyvanse-51b7c4c75378b9555a2f1ab8,"Vyvanse, commonly known as OCD in a pill.",http://twitter.com/173701851/status/344616533332467713,1,"['Vyvanse\tO', ',\tO', 'commonly\tO', 'known\tO', 'as\tO', 'OCD\tB', 'in\tO', 'a\tO', 'pill\tO', '.\tO']"
753,348263807593902080,97567146,rivaroxaban-51c509a553785f584a9a91ec,Rivaroxaban diary day 22. Will take furesomide now. And Paracetamol. Will suggest to medics that I go back to drugs I know work ok together,http://twitter.com/97567146/status/348263807593902080,0,"['Rivaroxaban\tO', 'diary\tO', 'day\tO', '22\tO', '.\tO', 'Will\tO', 'take\tO', 'furesomide\tO', 'now\tO', '.\tO', 'And\tO', 'Paracetamol\tO', '.\tO', 'Will\tO', 'suggest\tO', 'to\tO', 'medics\tO', 'that\tO', 'I\tO', 'go\tO', 'back\tO', 'to\tO', 'drugs\tO', 'I\tO', 'know\tO', 'work\tO', 'ok\tO', 'together\tO']"
1186,349561304526241794,53712951,humira-51c9c1ff53785f584a9abfe2,God humira shots blow so bad... #painful #crohnssucks,http://twitter.com/53712951/status/349561304526241794,1,"['God\tO', 'humira\tO', 'shots\tO', 'blow\tO', 'so\tO', 'bad\tO', '.\tO', '.\tO', '.\tO', '#\tO', 'painful\tB', '#\tO', 'crohnssucks\tO']"
476,345505230403825664,304889400,seroquel-51bb00705378b9555a2f2c92,"@jessovenden No more SSRI’s for me. They kept giving me manic reactions, usually angry. The Seroquel has me feeling too tired. It’s brutal",http://twitter.com/304889400/status/345505230403825664,1,"['@\tO', 'jessovenden\tO', 'No\tO', 'more\tO', 'SSRI’s\tO', 'for\tO', 'me\tO', '.\tO', 'They\tO', 'kept\tO', 'giving\tO', 'me\tO', 'manic\tB', 'reactions\tI', ',\tO', 'usually\tO', 'angry\tB', '.\tO', 'The\tO', 'Seroquel\tO', 'has\tO', 'me\tO', 'feeling\tO', 'too\tO', 'tired\tB', '.\tO', 'It’s\tO', 'brutal\tO']"
626,340561569823989760,297099212,prozac-51a9045853787e40790df4d4,"""@UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical foundin Prozac @tidahrox seewhatyourmissing",http://twitter.com/297099212/status/340561569823989760,0,"['@\tO', 'UberFacts\tO', ':\tO', 'Bananas\tO', 'contain\tO', 'a\tO', 'natural\tO', 'chemical\tO', 'that\tO', 'can\tO', 'make\tO', 'a\tO', 'person\tO', 'happy\tO', '-\tO', 'The\tO', 'same\tO', 'chemical\tO', 'foundin\tO', 'Prozac\tO', '@\tO', 'tidahrox\tO', 'seewhatyourmissing\tO']"
804,342887388873359362,49543667,lozenge-51b17a6c5378b9555a2ef9fb,RT @WalterBrianna1 Scrapbooking: finite lozenge introductory study,http://twitter.com/49543667/status/342887388873359362,0,"['RT\tO', '@\tO', 'WalterBrianna1\tO', 'Scrapbooking\tO', ':\tO', 'finite\tO', 'lozenge\tO', 'introductory\tO', 'study\tO']"
312,347423789698654209,1405266404,humira-51c1fb3d53785f584a9a7f19,i had the two humira shots today and the needle didnt hurt at all but the mEDICINE INSIDE BURNED LIKE LAVA,http://twitter.com/1405266404/status/347423789698654209,1,"['i\tO', 'had\tO', 'the\tO', 'two\tO', 'humira\tO', 'shots\tO', 'today\tO', 'and\tO', 'the\tO', 'needle\tO', 'didnt\tO', 'hurt\tO', 'at\tO', 'all\tO', 'but\tO', 'the\tO', 'mEDICINE\tO', 'INSIDE\tO', 'BURNED\tB', 'LIKE\tO', 'LAVA\tO']"
1169,344827002508939264,1183956242,vyvanse-51b888ca5378b9555a2f1ec8,Geez this vyvanse makes me talk a mile a minute haha,http://twitter.com/1183956242/status/344827002508939264,1,"['Geez\tO', 'this\tO', 'vyvanse\tO', 'makes\tO', 'me\tO', 'talk\tB', 'a\tI', 'mile\tI', 'a\tI', 'minute\tI', 'haha\tO']"
1213,344994590815817728,47972658,humira-51b924e45378b9555a2f22e9,"@HurtBlogger good luck! Have you tried it before? Does it work 4 u? I just had 2nd dose of Humira, and hurting so bad I can't stand it :-(",http://twitter.com/47972658/status/344994590815817728,1,"['@\tO', 'HurtBlogger\tO', 'good\tO', 'luck\tO', '!\tO', 'Have\tO', 'you\tO', 'tried\tO', 'it\tO', 'before\tO', '?\tO', 'Does\tO', 'it\tO', 'work\tO', '4\tO', 'u\tO', '?\tO', 'I\tO', 'just\tO', 'had\tO', '2nd\tO', 'dose\tO', 'of\tO', 'Humira\tO', ',\tO', 'and\tO', 'hurting\tB', 'so\tO', 'bad\tO', 'I\tO', ""can't\tO"", 'stand\tO', 'it\tO', ':\tO', '-\tO', '(\tO']"
1115,342390258501038080,1432322826,vyvanse-51afab655378b9555a2eef31,I need a vyvanse or addy for work tomorrow,http://twitter.com/1432322826/status/342390258501038080,0,"['I\tO', 'need\tO', 'a\tO', 'vyvanse\tO', 'or\tO', 'addy\tO', 'for\tO', 'work\tO', 'tomorrow\tO']"
28,340331870745149440,456299787,nicotine-51a82e6053787e40790ded3f,Nicotine withdrawals #2DaysDown #ForeverToGo #headache #irritable #toomanyhashtags #makeitstop,http://twitter.com/456299787/status/340331870745149440,1,"['Nicotine\tO', 'withdrawals\tB', '#\tO', '2DaysDown\tO', '#\tO', 'ForeverToGo\tO', '#\tO', 'headache\tB', '#\tO', 'irritable\tB', '#\tO', 'toomanyhashtags\tO', '#\tO', 'makeitstop\tO']"
136,351577305480564737,23307886,effexor-51d1178053785f584a9aead5,Fucking Effexor withdrawals. I would shake my fist but I don't have the energy.,http://twitter.com/23307886/status/351577305480564737,1,"['Fucking\tO', 'Effexor\tO', 'withdrawals\tB', '.\tO', 'I\tO', 'would\tO', 'shake\tO', 'my\tO', 'fist\tO', 'but\tO', 'I\tO', ""don't\tB"", 'have\tI', 'the\tI', 'energy\tI', '.\tO']"
604,341019565746188288,232905512,cymbalta-51aaaed753787e40790e00a3,@AsherBo dude.  Give her some cymbalta or something. Pipe down there hot shot.,http://twitter.com/232905512/status/341019565746188288,0,"['@\tO', 'AsherBo\tO', 'dude\tO', '.\tO', 'Give\tO', 'her\tO', 'some\tO', 'cymbalta\tO', 'or\tO', 'something\tO', '.\tO', 'Pipe\tO', 'down\tO', 'there\tO', 'hot\tO', 'shot\tO', '.\tO']"
172,333893811094835200,42289251,fluoxetine-5190c276ac6ab35b4d483eae,"@Chavielle i has beta blockers now, apparently the fluoxetine can cause panic attacks ^_^",http://twitter.com/42289251/status/333893811094835200,1,"['@\tO', 'Chavielle\tO', 'i\tO', 'has\tO', 'beta\tO', 'blockers\tO', 'now\tO', ',\tO', 'apparently\tO', 'the\tO', 'fluoxetine\tO', 'can\tO', 'cause\tO', 'panic\tB', 'attacks\tI', '^\tO', '_\tO', '^\tO']"
1297,333014107940872193,132127968,cymbalta-518d8f2dac6ab35b4d481e38,"@NireBryce Thanks. There is a nonzero chance that the discomfort I am feeling was caused by going back on Cymbalta, possibly too quickly.",http://twitter.com/132127968/status/333014107940872193,1,"['@\tO', 'NireBryce\tO', 'Thanks\tO', '.\tO', 'There\tO', 'is\tO', 'a\tO', 'nonzero\tO', 'chance\tO', 'that\tO', 'the\tO', 'discomfort\tB', 'I\tO', 'am\tO', 'feeling\tO', 'was\tO', 'caused\tO', 'by\tO', 'going\tO', 'back\tO', 'on\tO', 'Cymbalta\tO', ',\tO', 'possibly\tO', 'too\tO', 'quickly\tO', '.\tO']"
337,354334544473751552,339220082,quetiapine-51db1f6b53785f584a9b2208,"Since quetiapine's messed with my prolactin levels, making my boobs humungous & my bras so expensive, I want a lingerie component to DLA.",http://twitter.com/339220082/status/354334544473751552,1,"['Since\tO', ""quetiapine's\tO"", 'messed\tO', 'with\tO', 'my\tO', 'prolactin\tB', 'levels\tO', ',\tO', 'making\tO', 'my\tO', 'boobs\tB', 'humungous\tI', '&\tO', 'my\tO', 'bras\tO', 'so\tO', 'expensive\tO', ',\tO', 'I\tO', 'want\tO', 'a\tO', 'lingerie\tO', 'component\tO', 'to\tO', 'DLA\tO', '.\tO']"
