“@UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac.” Banana nation	0
tonight has been brought to you by ciprofloxacin and hydrocodone.	0
"@neph0079@PositiveAboutMS I take baclofen ""can't sleep! want to sleep!"" help!"	0
I do baclofen which helps w incontinent urges but don't think it's good for the bowels. (very personal but wtf) anyone have insight for me??	0
The fact that its 4am and i still cant fall asleep tells me litterally that my trazodone doesnt do jack shit for falling asleep. #sigh	0
#CMSC2013: PTM is an important tool to allow patients to deliver a bolus of extra baclofen for pain/spasticity #MSresearch	0
*Rivaroxaban. Aches get bad from 2pm onwards. Therefore seems unlikely to be side-effect.	0
@nachoswithsalsa buy $JNJ, it has a great drug in Invokana.	0
A throat lozenge sounds good as hell right now!!!	0
Since quetiapine's messed with my prolactin levels, making my boobs humungous & my bras so expensive, I want a lingerie component to DLA.	1
Get ur lozenge away from me	0
@sham2ubitch lisinopril n put me on metoprolol beta-blocker which helps lower my hbp n heart rate N they checked it manually n it was 130/90	0
Cymbalta may cause*dead voice-reads fast* dryness,redness of the eye and burnin in the anus.ppl consult with ur doctor before takin cymbalta	0
Since Enbrel  helped relive my joint pain , my hearings gone , I can't feel my legs ,have 3 eyes, an xtra kid ,but I can still play Golf .	1
Vyvanse you my only friend	0
At the Cypriot art and archaeology exhibition at the @NicholsonMuseum. Love the Cypro-Archaic bird jugs! Never seen anything like them.	0
Took a percocet for my tooth. Feel like I'm about to die cause of the Prozac thats already in my system. Apparently you can't take both. FML	1
@HSultani7  I need Prozac whatever it is	0
Our exclusive weight loss teas contain super oolongs with 40x the Gamma-Aminobutyric acid content of regular green tea! Sophie Xx #diet	0
@goddesskring lamictal is a medication to be used clinically, not to be 'experimented' with, but good luck finding your right alchemy	0
The sultry, smug, douchy voice of JOE BUCK. Would you like a throat lozenge? #BaseballNightinAmerica #Redsox #Angels	0
Funny, when markets up 200 @CNBC can't stop cheerleading the HFT algo's, down 125 & they're almost in tears & in need of a Cymbalta script	0
@hannah91311 he's doing good he needs his Paxil cause he's grumpy but other than that he's good he just works himself to death lol	0
@Brett_Johnson17 Unreal!! He will either light it up or shoot an 81. No different than any other week I suppose.... #Enbrel	0
Seroquel takes a long time to hit me ]:::	0
Due to the PML risk, Tysabri is recommended for patients who have had an inadequate response to, or cannot tolerate, an alternate therapy.	0
@drinksinthedark I've taken Citalopram before. How long have you been taking it? I think a GP unlikely to prescribe Quetiapine.	0
"""RT @PromotingGHL: At #MtSinai today for #bonemarrowbiopsy #MRI and #zometa will find out how well the #sct worked! "" Hope all goes well! :)"	0
It's Humira night! 	0
@nessthehat yes! I'm off Quetiapine, half dose citalopram (20mg) and benn changed to Lamotrigine :)	0
@Joanne__Howe enbrel is a miracle but it made my eyes worse :( so couldn't have it anymore :(	1
Dear lord. Bieber madness hits the town tomorrow. Bring on the Paxil.	0
Peppermint used centuries in medicine. IMHO in lozenge form can slow the immune response/ entry inhibitor w/antiviral ,bacterial  properties	0
Putting things off until you get your Vyvanse.	0
@clara1403 yep & mri results. Hoping to get back onto humira. Dont worry hun. I had same with inflixi. I had to come off it for an op for	0
my nicotine	0
2nd generation: norfloxacin, ciprofloxacin, enoxacin, ofloxacin	0
@xxSarriexx nope! For some reason it's 1 tablet 3 times a day... And 150mg venlafaxine xr in the morning. Xx	0
Running on 2 hours of sleep,lots of caffeine, and my Vyvanse. It's going to be a long day and this presentation is going to suck #ugh	0
“@UberFacts: The number of people who have ADHD in the U.S. has doubled since the year 2000.” Bc of vyvanse prescriptions	0
Coming off my Prozac in September :)	0
#MyQuitSmokingMessage cig contains approx 8 or 9 mg of nicotine, while in cigar it's 100 to 200 mg, with some as high as 400 mg.	0
Fuck some lamictal...almost died. #fuck	0
This higher dose of #cymbalta is making me extremely tired and anxious. Is this normal?	1
$aegr pop CEO on CNBC  @kristin says Juxtapid has approx 18k potential patients   costs roughly $235,000 per patient, positive in Euro etc	0
Trazodone #disneyprincesshigh and im feelin.itttt	0
@dinodjdd Depression hurts, will Cymbalta help?	0
After 3 months of therapy and a recent restart of quetiapine for the past 2 weeks, I drove 30 km from changanassery to alappuzha .	0
@MHManura What is the difference between Citalopram and Fluoxetine?	0
@GaiaTheorist Im fucking possible .... You'll never do it... Not without an accomplice and fluoxetine **grabs keys, grand antidepressants **	0
@LISABROWNPHOTOS Consider yourself lucky if all it does is make you dizzy and sick!  Cipro crippled me and countless others.	1
@amyjanesays Yikes, thats scary stuff. I've taken Enbrel b4, been trying other things & havent found anything that works. Thx 4 the heads up	0
@azmuscle I can't even imagine! I'm starting #Humira soon, should be interesting.	0
I don't know what's going on. I'm surrounded by preop Pradaxa issues today. That stuff is pure evil I tell you. #NoRegionalAnesForYou	0
@AbbyRummage Try Bonivapic.twitter.com/EDOaQiCKRp	0
Dronedarone not recommended for patients with permanent #AFib or for the sole purpose of rate control - Anne Gillis #ehraeuropace	0
Novartis tests copy of Amgen's Enbrel in late-stage trial	0
"""No taste for you"" -vyvanse"	1
That zyprexa really makes your vocal chords marvelous only it makes you gain so much weight	1
RT @whiteyletters RT @iAm_Oblivion: Depression hurts, cymbalta can help.	0
Don't say no to pills! Latuda won't kill!	0
Kinda want to be a movie star, but I'd settle for being in a Cymbalta commercial or something.	0
Started quetiapine the other day and these side affects are awful :(	0
@almostwell yeh same bk felt like sumo wrestler on it all time :( think its f****ed me 4life :( ironic as Humira is used to treat artheritis	1
.@novonordiskus @askmanny i've got a question too. it concerns your victoza celebrity spokesperson	0
@inmyskinnydream I take quetiapine!!!!	0
I went down to 100 mg of Trazodone at night. The nightmares are gone but my insomnia got worse.	0
@Socalmegan Xarelto. Just started tonight! @alarielle3	0
seroquel is causing more gaps in memory, I don't remember going to therapy and as usual no one has stepped up to claim thos memories >>	1
Vyvanse saving my life	0
@SDunn242 yup quetiapine. The normal dose at night whacks me out. I'd have been asleep til Friday on double	1
@SarahChoueiry stop taking the cipro. It's the devil. I never take it when they give it.	0
I need cymbalta bc Harry styles	0
@Kisaprincess I think the Enbrel side effects are terrible too, but at least I am down to one nasty drug instead of two! #smallvictories	0
@smittenkitten .. the lamotrigine is off label. but i'm seriously not getting another damn thing from them.	0
20.12 day 15 rivaroxaban diary. Haven't yet taken today's tablet. Will when I eat. Still intense lower back pain from yesterday's tablet.	1
Idek what Cymbalta does, ctfu.	0
just took some meds this cough is killing me #mucinex #ciprofloxacin	0
The 100mg tabs of trazodone my gp prescribed are too much, now that I don't take them every night. Still zombieish after an hour awake.	1
Giving expensive shots today.. Zyprexa Relprevv	0
If you’re Bipolar II, GET LAMICTAL. I’m on 600mg/day. Haven’t spent an evening screaming into a pillow in seven years.	0
just wondering why doctors prescribe dangerous, addictive medications without any warning to patients.  Paxil, for instance.	1
He's missing the lozenge @shaunmclean if DeMerit says ‘process’ any more often he’s going to get hired by Gillis as new #Canucks coach! ;)	0
@rfdsdoc @MartinBromiley somac! Coversyl ; Atacand; ! Brilinta; for a few	0
slutty fluoxetine	0
@piss_wizard They're switching me to effexor! Look at me I'm the silver linings playbook and shit I feel like a star!!	0
Got new sleep med yesterday. It's 2:40am and I'm wide awake. Trazodone is worthless. Back to Ambien, I guess.	0
Sandoz Enbrel etanercept #biosimilar trial to exploit EU/US reg harmony. US 'submarine' #patent 8063182 expiring 2028 still to be dealt with	0
Since quetiapine's messed with my prolactin levels, making my boobs humungous & my bras so expensive, I want a lingerie component to DLA.	1
@Tuxedobird I'm ok. Still no energy. That reminds me it's D day. Starting Humira this weekend. Anything new?	0
it's 6 am and still no sleep fuck you vyvanse	1
@eneevs is she doing enbrel? Working?	0
@jen_hintz I'll wait until my next dose of the meds and take my trazodone and hopefully sleep through it. Rain is coming tho. ugh	0
@5WrightStuff education, the reality is that smoking is an addiction to the drug nicotine,smokers are drug addicts,sounds harsh but its fact	0
@Camiliasilf the bad thing about lithium and seroquel is the blood test,and x-old lady was toxic on lithium.	0
"Sort of nostalgic for the time in my life when I didn't know how to pronounce the word ""lozenge."" It was a time of mystery."	0
@Gingersquirrel ...quetiapine I drift off right away! I never worry about not waking up, I've been high most of the past 2 years and it's..	0
17 of the top 20 prescribers of the blood pressure drug Bystolic have received speaking fees from its maker.http://propub.ca/11WKC50 	0
I just learned from TV that Humira is the cure for and cause of all illnesses.	0
“@Dod_ComicBook: Tell ya girlfriend don't tickle my sausage or I'll put it down in her throat like a lozenge” lmfao	0
The Vyvanse life is a lonely life, but it's the only life for me,	0
One throat lozenge and a cool shower later and I feel better already. Nearly lost my voice after just my morning lessons! #swimlife	0
Does anyone else find that when you're on #ADD meds, finding the perfect adjective is so incredibly satisfying? #vyvanse #adhd #missadd	0
@adhemarmonteil: @ahmad_alaseer @Fadl_Shakker Guys! You are delusional! You should seek help!  Risperdal or Zyprexa would do the job!	0
@tichaels This whole vyvanse challenge thing was a mistake. I miss my friends and family too much. It's taken everything from me.	0
@pukesoup ewww. those must taste horrible esp abilify and lamictal, even it just touches my tongue, it's bitter	0
@BurberryWife sometimes it never ends. So sorry. Topomax is miserable with parasthesia, cognitive problems, kidney stones. Lamictal's good	1
“@_StareAndGrin17: @pinoymommy @wawam oh my.G you silly ones!” - its the prozac & zoloft thats making us tweet these.	0
RT @dopeslim: I. need. nicotine.pic.twitter.com/j9wRDqCQRT	0
@DaniGearbench Venlafaxine. It's the best so far but all SSRI/SNRI meds carry the suicide risk.	0
I'm surprisingly perky to say I'm three days off my prozac.	0
PharmaGossip: For AZ's Onglyza SAVOUR is not a saviour:   AstraZeneca has suffered another drug trial setback.... http://bit.ly/16LOOJY 	0
03.00 Day 19 rivaroxaban diary. Just taken 2 paracetamol. Probabably will take 70 minutes to work. A long painful night ahead.	0
Watching Silver Lining and they are talking about bipolar people, Lithium, Trazodone, and Seroquel #cantescape #psychprobs #lithiumlevel<1.5	0
"@netflix @arresteddev ""Slow down, you sound like the end of the Cymbalta commercial"" Lucile. Lol hilarious!!"	0
I think I love vyvanse #newboyfriend	0
It is a baclofen but it's a fecked up pill and I have lots so will keep in my pharma for the pharmacist bag.	0
"*guy walks out of pharmacy with drug bag* me: ""what drug do you think he's on mom??"" mom: ""well he's talking to himself."" me: ""Seroquel XR"""	0
I restart the Lamictal today; been off a week. I should give a disclaimer during my <3 2 <3 tonight: I don't have as much patience as usual.	0
@CaroleWhelan I'm mostly able to manage the pain without having to take m/any prescription drugs - today was a bad baclofen & codeine day	0
Ofloxacin resistant	0
That daily struggle when i have to decide between coffee or vyvanse 	0
New in #Stroke: Dabigatran benefits in #Afib stroke prevention consistent across both Asian and non-Asian patients http://bit.ly/12CCIoy 	0
“@UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac.” @saraeburnett your phone?	0
I knew one day enbrel would b the death of me	1
'A ciprofloxacin resistant bacterium in the microbiota is responsible for norovirus persistence' but not yet identified bacterium #CMHH	0
@ETPC1 all anti depressants have a chance of that happening, I don't think Paxil is much higher.	0
@mattcavallo blog 1st step, could be POSTER CHILD for Ampyra AND maybe Biogen (anaphylactic shock from Tysabri, BUT now started Tecfidera	0
@craigsdaughter how long have you been on Tysabri, if you don't mind my asking?	0
"Advice to small businesses, pay your Cipro Annual Returns @SAB_KickStart""lot of Smme don't have full info about this development."	0
weetabix + tea + fluoxetine	0
Cigarettes, vyvanse, and coffee.. Watch me disappear	0
MUST BAN TEA BECAUSE IT HAS NICOTINE IN IT! Must.	0
@Stephanie_Link $AMGN will be $140 soon. I am int med MD and love to give you my thesis re: Prolia.	0
@AshleyStites took a vyvanse, feel great now ha	0
@NicClark83 @turquoisejulia @Ermintrude2 ...umpteen different other things, only this works - like only quetiapine works on my bipolar :(	0
"""Humira: Take it and you'll probably die but, hey, at least that pesky skin rash is gone."""	0
"Someone up here who takes ""Fluoxetine"" antidepressiva? I already have 20 grams a day, but I'll probably get more. Any experiences?"	0
"(Olanzapina) En Español: Drug Safety Communication: #FDA investigating 2 deaths following injection #Zyprexa Relprev http://1.usa.gov/13TkcoP """	0
@anwen @Ellwynnnnn Venlafaxine withdrawal is worse than most by miles x	1
02.20 Day 19 Rivaroxaban Diary woken up with pains in head, neck, back, hip and legs. Seeing Doc in 7 hours. No way am I continuin with Rvxn	1
@Dakota_ONeill He's on Seroquel and Cipralex. Has evened out his moods a lot. He does ok as long as there's no pressure.	0
@LithiumLibGirl I can relate to the olanzapine lbs, but you'll be great!	1
@AmyBadkin yes, Humira pens are large and kind of clunky.  They work well but its a bit of a jab for sure.  I prefer syringes.	0
Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac.” Easy Ladies!	0
All right, brain, all right, I'll take my fucking paroxetine! I was just, you know, for a couple of days! Jesus. #GetYourHalfLifeOffMyLawn	0
@drjohnm yup. My doctor told me that. Dabigatran is almost prohibitively priced here.	0
@MissDWhitham saw my doc today he wants me to humira in my tummy 	0
@sto_plc Baclofen 10mg out of stock and Pharmacy staff have no idea when it’ll be available! Oh wait! Lets pause patient’s illness. #Fail	0
#pinksheet is in trouble and sinking fast... story on Xarelto Ad’s Benefit Claims is a week old... you should hire Alec from RAPS	0
@mckayaustin I'm on cymbalta & some other shit & my emotions are just bleblehbleh 24/7. Sigh.	0
#FDA Drug Safety Communication: FDA is investigating two  deaths following injection of #Zyprexa Relprevv http://1.usa.gov/13Qt4eU 	0
Paxil withdrawal is nasty. Do not like.	1
Someone get the dude on sportscenter a lozenge	0
@almostwell @TheStomaBagLady cimzia is what I'm trying next in a few weeks. If that fails Tysabri is all they know to try. My risk of the..	0
@KJRoSFo Meh talking is lame #lamotrigine	0
@BipolarBlogger quetiapine is expensive so I wonder if that's their rationale?  Mine won't give me more than a month of anything.	0
"Love this #Humira ad. ""Aunt Sally, what's this flaky shit on your neck""!?!?  ""No. Don't hug me. I don't want your 'chronic psoriasis' on me"""	0
@Joanne__Howe did you have to come of enbrel? X	0
Why don't they make Boniva in suppository form??	0
Go Mario! :) RT @MarioMc_Snake: 1 week strong nicotine free...	0
Results of Amplify trial showing benefits of #apixaban presented today at #ISTH2013 meeting in Amsterdam where I have been.	0
@wishiwassomeone its sertraline I think.. Fluoxetine didn't help me	0
Restless Leg Syndrome is bad tonight.  Damn you fluoxetine.	1
@DavidJuurlink @HeatherM211 before dabigatran came along, anticoag'd pts on Coumadin had some ischemia protection - dabigatran needs ASA.	0
20% dehydration causes Depression 40% dehydration causes Schizophrenia Seroquel 300mg cost the NHS £178 so they're not gonna say drink water	0
my e-cig is almost dead and I haven't had any nicotine in over 4 hours	0
my seroquel and psycho battle rages on	0
@YourAnonNews No, i'm not parano. I dont need seroquel ifeel good. When i see the world it seem like disney Mr governement does i speak ok?	0
out of my original script for 150mg of effexor xr, I am down to the halfway point...75 mg to go...	0
Onglyza (saxagliptin):part of a class of diabetes meds called dipeptidyl peptidase-4 (DPP-4) inhibitors;enzyme that breaks down incretin hor	0
Might as well take a vyvanse, wait for this to possibly end, then go to class in the morning.	0
Tysabri has been shown in trials to be twice as effective as the CRABs in preventing relapses....	0
This cymbalta commercial on tv right now lmaooo like all they're advertising are the side effects and people still don't care * sigh*	0
@EndlessTrax Oh no Ricky l am sorry hope you are appealing l am off #Enbrel as its not working anymore	0
@MidwesternWife i feel your pain, im allergic to penicillin, ammoxicillin, levaquin, doxycycline. it sucks	1
Vyvanse, commonly known as OCD in a pill.	0
You know your getting older when you think the ”girl” in the arthritis commercial is pretty cute.  Lol #humira	0
Gods of the Undersleep, I invoke you to make this day bearable! By the holy names of coffee, snackwich and nicotine!	0
Somebody needs to get Amanda Bynes on Seroquel, Abilify, something	0
"Some people need to lower their ""prozac"" dose! This rainbow & lollipop talk makes me wanna vomit a little... @tanyagodin ..."	0
@kylew1973 I just started on Latuda, too. How is it going for you?	0
Thank God for modern medicine and good doctors...tomorrow is humira shot day, and I'm looking forward to some relief!	0
"""Geodon can be used when other treatment options have shown to be ineffective."" @BenBHVoices"	0
somma yall need to take Prozac	0
@zoeharcombe Did you see Dispatches in C4 tonight about Victoza / GLP1 drugs re pancreatitis and pancreatic cancer?	0
@Zymymar it seems to be having an effect already. Took Zoloft in 2000, and Effexor XR in 2006-2008. This was my specific choice.	0
Report: a fixed-dose regimen of dabigatran for ischemic stroke may be ineffective in pts with severe obesity.http://nej.md/11MAcpw 	0
Slept through the night for the first time in six weeks after making my mother prescribe Trazodone. What a goddamn relief. #selfdiagnosis	0
@patersonjeff I think he's practicing with a lozenge in his mouth... to ease the fans into this transition.	0
I wish I could take more than 1 Prozac. I'm depressed.	0
I get the horse pills. That's cool. But a little tiny fluoxetine 20mg? I admit I could be being insensitive.pic.twitter.com/dSo1F9Lr6X	0
"LOOOOOOOOOOOOL ""@PelvisThrustly: Animals are committing suicide. Depression hurts. Cymbalta can help. #TeenWolf"""	0
"@thatonekiddd_ don't confuse your ""allergy pills"" for cymbalta lol"	0
If you were JC + Did your neurology team suggest you stop Tysabri or ask you to continue treatment ?	0
@sebsharp Drug This: A Life on Pristiq™	0
"I tink he's on cipro ""@rumaberry: Hv u started any antibiotic already? RT @obaino_: Urine MCS for a UTI pt, E. coli seen, resistant (cont)"	0
Ann had a Tysabri infusion & an interview/medical with ATOS regarding DLA. Guess which experience was least joyful? http://bit.ly/19Xs5i2 	0
New in #Stroke: Dabigatran benefits in #Afib stroke prevention consistent across both Asian and non-Asian patients http://bit.ly/12CCIoy 	0
"I judge the time in the evenings by ""can i get away with taking a seroquel to knock myself out yet or is it too early"""	0
“@UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac.” 	0
No definitive recommendation on how/whether #cardioversion can be done on apixaban - SH Hohnloser #ehraeuropace	0
Does anyone have any idea where on the new cipro website one can check if a company name exists/ does not exist on their database?	0
If my RA gets any worse, I'm gonna be on bed rest until BCBS personally delivers my Humira  #arthritisprobs #cantmove	0
1 power point, 2 short stories, half of a small book, and an epic poem = #longnight and #vyvanse	0
Vyvanse masks me so depressed	1
Novartis starts PhIII trial of biosimilar version of Amgen's Enbrel.. $NVS says now has 7 biosims in trials http://reut.rs/17xzgxj  $AMGN	0
My kidneys with ciprofloxacin.pic.twitter.com/l9hSAWH4Kb	0
#twothingsthatdontmixwell #people and #cymbalta I'll fucking tell you that	0
Who tryin to buy some trazodone?	0
@Jonny_Wags @Hey_Jeffrey Wellbutrin did a pretty good job canceling out the side effects of Effexor back when I was on both.	0
2/2 blood tests scheduled. BP normal Now have own coaguckek machine. Still aches and pains, legs better. Taking codeine rivaroxaban losartan	0
“@rockpoolgroup: The team that brings you Cipro Pizza al Taglio great food at great prices” - watch the blog for a review soon! lovely food!	0
Atypical Femoral Neck fracture with Denosumab: 1case in yr1-3 vs 1case in yr4-7 #EULAR2013 #osteoporosis	0
Feeling like you should star in the Enbrel commercial >>>>	0
Some days I could really use some Cymbalta #oneofthosedays	0
Can't sleep. Shouldn't have had that smoothie made of coffee beans, fluoxetine, Red Bull and 1500 manly push-ups before bed.	0
"@neurobonkers also, ""meth mouth"" is really poverty mouth. u don't c when people take it for ADHD. nor in Prozac, which similarly dries mouth"	1
@BobbieCasteel took perocet, naproxen, namenda, topamax, cymbalta. Plus heat on back earlier used tens unit & lidocaine cream	0
Vyvanse and Coffee #ExamWeek	0
Humira should be here this week.	0
"""@haley_boggess: When depression hits, Cymbalta can't help"" tell me why this reminds me of our chapstick commercial? Omggg."	0
TIP: My 5 item health kit for distant lands: Cipro (gut), Z Pak (chest), Pepto (stomach), Purell (germs), Advil (hangovers). #TravelSkills	0
Finally got approved for Cymbalta after having waited over a month. Maybe this will fix me	0
(Sava's trazodone pus pizza)/(birthday crunchwrap throatsong)	0
Are herself la boss, lozenge are himself binding unforced up draft horse?	0
PTSD is extremely difficult to treat.Not sure why Seroquel(quetiapine),which is such an emerging treatment in depression, is being demonised	0
$eln all that was left was tysabri. Tysabri one piece of biib portfolio. Fall last yr agrmnt to restructure	0
"""Depression hurts, Cymbalta can help."" -commercial lady"	0
@jen_hintz i honestly don't drink more than once a year (don't like to) but with my cymbalta & trazodone, I shouldn't drink.	0
I need a throat lozenge -- throat feels swolen	0
@Sessahhh Before Lamictal, I was writing ~2k an hour. Post Lamictal, I was lucky for 200 and still seized after just a few sentences.	0
I prescribed quetiapine to my obese patient along with a #paleo diet.  He still takes quetiapine, but is no longer obese & health is good :D	0
"#2 suggestion: ""try medication"". I'm on pregabalin 300mg/day for anxiety and fluoxetine 40mg/day for depression. It helps. Not enough. Next?"	0
Day 6 cold turkey from Effexor. I believe this pic adequately represents my descent into madness. Or whatever.pic.twitter.com/Vz0oFABIA0	1
@Lebron6983 cool thanks, already tried humira which didnt seem to work! Pleased for you though! Take care	0
xarelto....afib related stroke med	0
i swear food has nicotine in it, cause im addicted to that shit.	0
@Iman8802 Remicade until I developed antibodies to it around 2005. Started Humira same year, so 8 years. You're in Great Britain?	0
If I have to take my #humira once a week my Friday nights are gone. 	0
#PaulaDeen may have been paid $6 million for her endorsement of Victoza. Drug Maker Suspends Deal With Deen --http://mobile.nytimes.com/2013/06/28/dining/diabetes-drug-maker-suspends-deal-with-deen.html …	0
Depression hurts .. Cymbalta helps ...  side effects may include weight gain/loss fatigue and thoughts about suicide	0
@LakerGirl1 ohhhhhhhhhhhhhhhhhhhh I see..yeah I have had those too, damn they are terrible!! Cipro works best for that	0
Levaquin and Cipro destroyed me and J&J and  BAYER  refuse to help me  #bitstripspic.twitter.com/i92j6mOAvx	0
Depression hurts.. Cymbalta can help!!	0
I hate u prozac	0
@fucktyler am I dope enough to ass fuck the dude who made nicotine?	0
There are so many commercial announcers I want to give a lozenge to...	0
@TucciWithGucci lets see there was the vyvanse which is what I'm on now anti anxiety stuff like four anti migraine things and than my mom	0
That moment when your vyvanse kicks in and you write down all these lists but only get as far as writing them down. #shortattentionspand	0
If you are on Zometa, Fosamax, Boniva,  Actonel your dentist and Oral-Maxillofacial Surgeon should know and be in contact with your MD	0
Don't even get me started on Abilify and Cymbalta commercials...	0
Nicotine insufficiency	0
DIDNT TAKE VYVANSE TODAY IT'S A GOOD DAY	0
@SocialMediaShan @dsymons I used it with Enbrel and am in remission now. Now my mission is to try to help others the best that I can.	0
@FlorenceSheriffDept A man with a ponytail just offered my son a lozenge. WHAT SHOULD I DO?!?!	0
@llamaprincess_x I've been taking Effexor, and it's been working for me. Maybe ask your parents to try something else?	0
@KarmicAgent [Offers a demon-lozenge]	0
hi im bored and cant sleep hahaha help me I cant find my trazodone and have a big today.	0
@brain_opera spoke to a nurse yday who worked on ED wards. Said ppl get prescribed Olanzapine for their obsessional thoughts about food.	0
"Advice to small businesses, pay your Cipro Annual Returns @SAB_KickStart""lot of Smme don't have full info about this development."	0
"""do you have any medication allergies?"" ""ASTHMA!!!"" Me: ""........"" Pt: ""no wait. avelox, that's it!"" ""So no other allergies?"" ""RIGHT!"" *cont"	1
@CrohnsQuine exactly! Ok! I gonna ring monday! And my humira starts next week! Just got the call! Yaaay! X	0
“@remydial: Just bumped Cole album again & lowkey got depressed...”I take cymbalta every time i listen to it	0
I don't want to jinx it, but I think my visual snow is getting better after a week of the Lamictal titration.	0
Cleaned my house. Thanks vyvanse :)	0
I actually really like this Vyvanse	0
Side Effects of Levaquin, Cipro May Increase Risk of Kidney Injuries: Study #News #WarningsandStudies #Antibiotics	0
“@MeagHynes: Being taken off vyvanse will be the death of me”@zfaski52	0
So I'm eating a throat lozenge and then I realise it tastes like something familiar. Then I remember @NontzMkhize's bounce juice!	0
Compston - data not clear on when to stop risedronate therapy in #osteoporosis ^CN #Rheum2013	0
#BDS #palHOAX MUST IMMEDIATELY BOYCOTT  &stop use of  #ISRAEL COPAXONE®  REBIF® Exelon® DOXIL® Azilect® GONAL ®etanercept- #occupation tools	0
@Ollerspure They call me dr fluoxetine  amongst other things	0
@Modysoul I was on both the Cymbalta & Prozac teams when I worked for Lilly. I'm pretty sure I've taken so much Prozac I own the patent.	0
@ladyleyli well there are the biologics out there for example #remiccade or #humira which i'm on	0
@TanTheMann almost a year. It's cymbalta. It's suppose to help with my pain from my nerve damage, && my depression.	0
@Justjeffpls Seroquel can cause high blood sugars, talk to your Dr. exercise everyday. Lose weight. If U have type 1, ask someone else	1
@chaiwatnitch oh hi dude.. Got a sore throat? Have a lozenge to calm your throat dude..	0
@stark3923 get checked out I found out I had Psoriatic Arthritus and am now on Humira.	0
@teacuptempest I'd forgotten about the quetiapine, I was going to ask if you were listening to @NightValeRadio before bed.	0
"""@UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac."" @CraigyAlford94 this too!"	0
@jen_hintz i've been on cymbalta the longest out of any fibro med. so far no reaction. others were horrible.	0
Dear Nicotine, I Miss you! but it had to end for 20 years you where my friend A lyrical tweet it has to be, for dear nicotine not my destiny	0
@K_Mowers mdd or bipolar for me too. Had 1 serious episode of mania. Depressed all the other time. Effexor is really working for me now.	0
@WellnessMumbai #TrashTobacco nicotine in tobacco causes increase in heart rate, BP. Nicotine also causes your blood vessels to narrow.	0
Dear quetiapine anytime you'd like to work would be good for me	0
Paroxetine + clonazepam + levomepromazine = #goodnight	0
i need a fucking cymbalta	0
Drew Barrymore always talks like she is struggling with a rogue lozenge.	0
This time I have olanzapine if necessary :3	0
This tastes like liquid fluoxetine tastes but I'm pretty sure if I drink it quick it'll taste betterpic.twitter.com/AHDxKnaLrr	0
This #HUMIRA shot has me feeling like a normal human .. No pain no inflammation no nothinggggh #RAproblems	0
Stupid Humira. Stupid Crohn's Disease! Lol #JustThankfulToBeAlive	0
does fluoxetine (anti-depressant) make you gain weight? id rather be sad then be fat :c	0
En #Espanol: Drug Safety Communication: #FDA investigating 2 deaths following  injection #Zyprexa Relprevv http://1.usa.gov/13TkcoP 	0
Humira can lower your risk to fight infections	0
$FRX launches Namenda XR, the rare follow-on drug that is demonstrably worse than it's predecessor.	0
I've been getting almost daily headaches for the past 3 weeks  side effects of #enbrel ? I've been on it for months now though #rheum	1
@SassyPharmD Definitely combos. Right now I'm on Lamictal, Abilify (samples on that one, too) and Viibryd.	0
Trimethoprim-Sulfamethoxazole, Cipro or Macrobid? @LactationJrny @yayayarndiva @NurturedChild  she was full term and otherwise healthy	0
giving you dome on trazodone	0
At humira's house	0
@amanda_stand @mycuriousmind wow. Venlafaxine and mirtazapine must be very sedative. I’ve had them before separately n was knocked out-ishX	1
@mrrajatkapoor take up running mate and the thought won't cross u again! It releases the same hormones as nicotine	0
Can yu sell Paxil on the streets lol	0
@kimmyxoxo I didn't try Cymbalta, but it was a combo of an antidepressant and klonopin. Turned my life around.	0
Nigga + paxil =  Nigga please .....	0
cymbalta can help RT @PreAngel27: Depression hurts	0
@lilgreenfish felt that way about cymbalta	0
"@Privacy625 @sandycolon25 what I take is SERIOUS. I never was informed ahead of time. I could get ""metabolic"" syndrome from Seroquel."	1
"14.11 day 17 Rivaroxaban diary. Still waiting for doctor to phone me ""around lunchtime"". Taken more paracetamol to dull the aches."	0
@rach_brownstein #depression hurts cymbalta can helppic.twitter.com/XwOusOmHka	0
@JohnCFierce if Eliquis and Xeljenz fail to impress does this accelerate or decelerate the notion of spliting $PFE up?	0
Just found a Quetiapine pill stuck in my iPhone's outlet #TakeAHint?	0
Vyvanse for work is such a good idea damn	0
So I finally have my 1st infusion of #tysabri set for nxt fri. So I'm supposed to suffer until it kicks in? This relapse is relentless. 	0
Exclusion hurts. Cymbalta can help.	0
@InfectiousChris @PNauticExpress @mindnovelty maybe something similar to memantine will be developed, strangely memantine hasnt proven to be	0
@AmyBadkin I'm sorry to hear this rheum sistah! Any news on Humira?	0
My fish got freaked out by all the fireworks, so I ground up some prozac and put it in the tank, and now they are all floating peacefully	0
@WarWraith I'm not even sure what to request. :/ Sertraline makes me sick now, Venlafaxine made me sick, Reboxetine and Citalopram useless	1
Plus this antibiotic is making me stupid and clumsy. Cipro is evil but the fever is gone.	1
