rage	B

“	O
@	O
vyvanseswag	O
:	O
I	O
run	O
on	O
Vyvanse	O
and	O
RedBull	O
.	O
”	O
So	O
done	O
with	O
that	O
life	O
.	O
Vyvance	O
cooked	B
my	I
brain	I
like	O
a	O
stove	O
top	O

@	O
Azlemed	O
first	O
two	O
weeks	O
of	O
olanzapine	O
v	O
drowsy	B
.	O
weight	B
gain	I
was	O
an	O
issue	O
.	O
Great	O
for	O
my	O
anxiety	B
though	O
.	O

Vyvanse	O
masks	O
me	O
so	O
depressed	B

Dr	O
.	O
Kyrillos	O
:	O
Of	O
SSRIs	O
,	O
Paxil	O
has	O
the	O
greatest	O
assoc	O
with	O
#	O
weight	B
gain	I
.	O
Rx	O
with	O
caution	O
in	O
pts	O
with	O
presenting	O
weight	B
issues	O
.	O
#	O
PAIPIP	O
#	O
QI	O

Me	O
too	O
.	O
I	I
used	O
to	O
call	O
Geodon	O
the	O
Potato	B
Drug	I
bcuz	I
that's	I
what	I
I	I
looked	I
like	I
after	O
just	O
5	O
weeks	O
on	O
it	O
.	O
.	O
"	O"
@	O
BeyondMeds	O
@	O
medskep	O

I	O
suggest	O
never	O
stop	O
taking	O
Effexor	O
abruptly	O
because	O
you	O
will	O
feel	B
like	I
you're	I
on	I
your	I
death	I
bed	I

@	O
cloudtoad	O
@	O
MrsYisWhy	O
@	O
bigthink	O
each	O
brain	O
is	O
different	O
.	O
The	O
SSRI	O
I'm	O
on	O
has	O
worked	O
really	O
well	O
.	O
Prozac	O
made	O
me	O
a	O
zombie	B
.	O
#	O
Brains	O

@	O
stavvers	O
Yeah	O
I	O
hear	O
epilim	O
is	O
pretty	O
tough	O
,	O
sorry	O
to	I
hear	O
re	O
bad	O
"times	O"
with	O
it	O
:	O
(	O
Oddly	O
,	O
dear	O
sweet	O
Lamotrigine	O
tipped	B
me	I
to	I
a	I
dark	I
place	I

@	O
Back	O
_	O
datASHup	O
same	O
lol	O
didn't	B
eat	I
a	I
thing	I
,	O
damn	O
vyvanse	O

So	O
I	O
may	O
be	O
allergic	B
to	O
the	O
metoprolol	O
.	O
Rash	B
on	O
my	I
face	O
.	O
Needing	B
my	I
inhaler	I
daily	O
since	O
Friday	O
.	O

Only	O
one	O
day	O
in	O
and	O
Mirtazapine	O
is	O
like	O
fluoxetine	O
all	O
over	O
again	O
,	O
it	O
just	O
makes	O
me	O
so	O
tiered	B

@	O
CoCayne18	O
stopped	B
working	I
.	O
I	O
don't	O
think	O
their	O
meant	O
to	O
last	O
forever	O
but	O
again	O
it	O
depends	O
on	O
the	O
person	O
.	O
I	O
took	O
Enbrel	O
when	O
I	O
was	O
on	O
my	O

So	O
apparently	O
60mgs	O
of	O
Prozac	O
will	O
make	O
you	O
scared	B
of	O
eating	O
GMO's	O
and	O
make	O
you	O
think	O
you	O
need	B
to	I
save	I
the	I
world	I
!	O
Switching	O
back	O
to	I
40mgs	O
!	O
!	O
!	O

@	O
TheMartinNewman	O
to	I
be	O
honest	O
I've	O
had	O
worse	O
.	O
On	O
fluoxetine	O
I	O
was	O
convinced	O
there	O
was	O
a	O
plot	B
to	I
steal	I
my	I
thoughts	I
.	O
.	O
.	O
!	O

Well	O
my	O
effexor	O
kinda	O
did	O
its	O
job	O
to	O
keep	O
my	O
anxiety	B
under	O
control	O
.	O
.	O
.	O
.	O
but	O
now	O
to	O
get	O
my	O
heart	B
rate	I
down	O
.	O
.	O
.	O
.	O
.	O
ugh	O

Trazodone	O
is	O
no	O
joke	O
.	O
Slept	B
through	I
every	I
alarm	I
.	O

Day	O
2	O
without	O
nicotine	O
:	O
Fuck	O
sleep	B
would	O
be	O
nice	O
.	O
So	O
would	O
a	O
dip	O
.	O
.	O
.	O
.	O
.	O
.	O
.	O

Upped	O
my	O
Effexor	O
dosage	O
5	O
days	O
ago	O
.	O
Sleep	B
cycle	I
and	O
quality	B
went	O
to	O
shit	O
4	O
days	O
ago	O
.	O
I	O
sense	O
a	O
correlation	O
here	O
.	O
.	O
.	O

Pretty	O
sure	O
my	O
Vyvanse	O
is	O
making	O
me	O
dizzy	B
and	O
making	O
my	O
chest	B
hurt	I
.	O

@	O
JameeTMiller	O
I	O
didn't	O
have	O
side	O
effects	O
when	O
I	O
started	O
taking	O
Cymbalta	O
.	O
After	O
about	O
6	O
mths	O
had	O
to	O
stop	O
because	O
it	O
raised	B
my	I
blood	I
pressure	I
.	O

I	O
wish	O
I	O
could	B
be	I
tired	I
.	O
Shouldn't	O
have	O
taken	O
the	O
vyvanse	O
.	O
Now	O
I'm	O
never	B
sleeping	I
.	O

Hey	O
guys	O
don't	O
forget	O
to	O
refill	O
your	O
Paxil	O
for	O
like	O
six	O
days	O
because	O
the	O
withdrawal	B
is	O
like	O
heroin	O
.	O
"	O"
Literally	O
.	O

Found	O
out	O
that	O
it	O
could	O
be	O
two	O
months	O
before	O
I	O
sleep	B
well	O
again	O
now	O
that	O
I'm	O
off	O
Seroquel	O
.	O
Srsly	O
,	O
fuck	O
the	O
psychiatrist	O
that	O
put	O
me	O
on	O
it	O
.	O

i	O
had	O
the	O
two	O
humira	O
shots	O
today	O
and	O
the	O
needle	O
didnt	O
hurt	O
at	O
all	O
but	O
the	O
mEDICINE	O
INSIDE	O
BURNED	B
LIKE	O
LAVA	O

To	O
take	O
my	O
seroquel	O
and	O
have	O
weird	B
dreams	I
or	O
to	O
not	O
.	O
.	O
.	O
Real	O
life	O
lyndsey	O
world	O
questions	O

Not	O
that	O
anyone	O
noticed	O
,	O
but	O
my	O
#	O
ambienwithdrawl	O
only	O
lasted	O
a	O
few	O
days	O
.	O
Why	O
?	O
Because	O
I	O
got	O
another	O
scrip	O
.	O
I	O
need	O
it	O
while	O
I'm	O
on	O
Levaquin	O
.	O

@	O
notquitereal	O
Oh	O
,	O
really	O
?	O
That's	O
what	O
gave	O
me	O
the	O
terrible	O
reaction	B
.	O
My	O
current	O
doctor	O
told	O
me	O
he'd	O
almost	O
never	O
prescribe	O
fluoxetine	O
.	O

me	O
:	O
feeling	O
fine	O
,	O
watching	O
tv	O
.	O
.	O
.	O
swiffer	O
commercial	O
#	O
lamotrigine	O
:	O
Lol	O
lets	O
make	O
the	O
bitch	O
cry	B
at	O
this	O
.	O
.	O
.	O
a	O
fucking	O
swiffer	O
commercial	O
.	O

The	O
one	O
bummer	O
about	O
it	O
all	O
is	O
that	O
the	O
Fluoxetine	O
is	O
giving	O
me	O
the	O
shakes	B
which	O
made	O
fine	O
fiddly	O
detail	O
work	O
harder	O
than	O
it	O
should	O
be	O

i	O
have	O
been	O
on	O
lorazepam	O
/	O
diazepam	O
/	O
quetiapine	O
for	O
the	O
past	O
few	O
nights	O
and	O
i've	O
noticed	O
i	O
am	O
slightly	O
drooling	B
a	O
bit	O
.	O
lovely	O
.	O

wish	O
I	O
could	O
stay	O
up	O
and	O
do	O
nicething	O
with	O
all	O
the	O
loveliesd	O
but	O
woah	O
does	O
seroquel	O
hit	B
hard	I

@	O
AuthorEdKurtz	O
Oh	O
,	O
it	O
sucks	O
,	O
but	O
try	O
doing	O
SNRI	O
withdrawal	B
.	O
They	O
had	O
to	O
put	O
me	O
on	O
a	O
whole	O
other	O
drug	O
just	O
to	O
get	O
me	O
off	O
Effexor	O
.	O
:	O
(	O

@	O
AnitaAlibi	O
Paxil	O
didn't	O
end	O
up	O
helping	O
.	O
Tried	O
Prozac	O
and	O
Wellbutrin	O
and	O
it	O
helped	O
my	O
mood	B
and	O
anxiety	B
but	O
gave	O
me	O
vertigo	B
.	O
:	O
(	O

seroquel	O
is	O
causing	O
more	O
gaps	B
in	I
memory	I
,	O
I	O
don't	O
remember	O
going	O
to	O
therapy	O
and	O
as	O
usual	O
no	O
one	O
has	O
stepped	O
up	O
to	O
claim	O
thos	O
memories	O
>	O
>	O

My	O
vyvanse	O
is	O
still	O
on	O
.	O
This	O
is	O
why	O
I	O
don't	O
take	O
it	O
at	O
1pm	O
.	O
Who	O
wants	O
to	O
smoke	O
weed	O
or	O
boges	O
with	O
me	O

How	O
do	O
guys	O
ejaculate	B
on	O
paxil	O
?	O
?	O
#	O
antidepressants	B

So	O
my	O
body	O
was	O
goin	O
threw	O
withdrawl	B
?	O
Lol	O
didnt	O
kno	O
Paxil	O
was	O
that	O
strong	O
lol	O

Effexor	O
withdrawal	B
.	O

Brb	O
,	O
dying	O
of	O
nicotine	O
withdrawal	B
.	O

Since	O
quetiapine's	O
messed	O
with	O
my	O
prolactin	B
levels	O
,	O
making	O
my	O
boobs	B
humungous	I
&	O
my	O
bras	O
so	O
expensive	O
,	O
I	O
want	O
a	O
lingerie	O
component	O
to	O
DLA	O
.	O

Thank	O
god	O
my	O
steady	O
stream	O
of	O
vyvanse	O
is	O
wearing	O
off	O
,	O
i	O
can	O
sleep	B
now	O
.	O

Medication	O
side	O
-	O
affects	O
have	O
hit	O
me	O
hard	O
today	O
:	O
I	O
keep	O
on	O
randomly	O
jolting	B
or	O
rocking	B
,	O
it	O
is	O
so	O
bad	O
I	O
am	O
finding	O
it	O
hard	O
to	O
type	O
!	O
#	O
Seroquel	O

Vyvanse	O
,	O
commonly	O
known	O
as	O
OCD	B
in	O
a	O
pill	O
.	O

Last	O
night	O
,	O
I	O
had	O
a	O
dream	O
that	O
@	O
bromethazine	O
and	O
I	O
were	O
going	O
to	O
have	O
sex	O
,	O
but	O
I	O
was	O
too	O
tired	B
.	O
Seroquel	O
is	O
the	O
devil	O
.	O

FUCKING	I
NICOTINE	O
DRIVING	B
MY	I
FUCKING	I
MIND	I
UP	I
THE	I
FUCKING	I
WALL	I
.	O
I	O
FEEL	O
LIKE	O
KATHY	O
BATES	O

Rocephin	O
+	O
Ciprofloxacin	O
=	O
me	O
barely	B
able	I
to	I
stay	I
awake	I

@	O
ABittersweet1	O
Cipro	O
destroyed	B
my	I
entire	I
body	I
,	O
from	O
head	O
to	O
toe	O
.	O
Bedridden	B
since	O
2009	O
.	O
Be	O
VERY	O
careful	O
.	O

can't	B
even	I
enjoy	I
this	I
banana	I
right	O
now	O
because	O
of	O
fuckin	O
vyvanse	O
what	O
is	O
life	O

Why	O
do	O
I	O
always	O
get	O
the	O
seroquel	O
munchies	B
!	O
?	O

@	O
liver	O
_	O
bird	O
_	O
87	O
@	O
MizTinkerbella	O
when	O
I	O
was	O
on	O
cymbalta	O
and	O
visanne	O
I	O
could	B
not	I
orgasm	I
at	O
all	O
!	O
!	O
!	O

it's	O
6	O
am	O
and	O
still	O
no	B
sleep	I
fuck	O
you	O
vyvanse	O

Humira	O
got	O
a	O
real	O
nigga	O
tired	B

How	O
is	O
it	O
that	O
Vyvanse	O
gives	O
me	O
dry	B
mouth	I
,	O
but	O
I	O
still	O
produce	O
this	O
much	O
saliva	B
in	O
my	O
sleep	O
?	O

It's	O
raining	O
.	O
I	O
ran	O
for	O
the	O
bus	O
when	O
I	O
didn't	O
need	O
to	O
.	O
My	O
GP	O
letter	O
isn't	O
right	O
.	O
Sweating	B
like	O
a	O
pig	O
thanks	O
to	O
quetiapine	O
.	O
Brighton	O
bound	O
!	O

@	O
twistedwillow	O
@	O
SamAmbreen	O
apologies	O
if	O
gatecrashing	O
.	O
I	O
was	O
like	O
walking	B
dead	I
when	O
first	O
started	O
venlafaxine	O
,	O
much	O
better	O
now	O
dose	O
stable	O

@	O
CCFA	O
pooped	B
out	I
bc	O
i	O
did	O
humira	O
last	O
night	O
:	O
)	O

@	O
BipolarBlogger	O
I	O
hate	O
Quetiapine	O
.	O
I	O
was	O
so	O
relieved	O
to	O
come	O
off	O
it	O
and	O
stop	O
feeling	O
like	O
a	O
zombie	B
.	O

Fuck	O
Paxil	O
.	O
I	O
never	O
want	O
to	O
take	O
this	O
shit	O
again	O
,	O
but	O
every	O
time	O
I	O
try	O
I	O
get	O
ridiculously	O
sick	B
.	O
My	O
life	O
suckssss	O
.	O

@	O
Kirkby007	O
I	O
had	O
a	O
gene	O
test	O
for	O
Tysabri	O
I	O
guess	O
it	O
can	O
cause	O
a	O
fatal	O
brain	B
disorder	I
.	O
My	O
chances	O
are	O
low	O
.	O
.	O
But	O
that	O
crap	O
is	O
creepy	O
.	O

@	O
BroahEgan	O
it's	O
my	O
nicotine	O
withdrawls	B

Cymbalta	O
is	O
legal	O
,	O
an	O
antidepressant	B
.	O
.	O
.	O
.	O
.	O
side	O
effects	O
:	O
nausea	B
,	O
dry	B
mouth	I
,	O
constipation	B
,	O
diarrhea	B
,	O
fatigue	B
,	O
&	O
THOUGHTS	B
OF	I
SUICIDE	I

Holy	O
shit	O
balls	O
pristiq	O
withdrawals	B
are	O
very	O
strong	O
!	O

My	O
medication	O
is	O
making	B
me	I
stupid	I
,	O
brain	O
meds	O
are	O
not	O
ok	O
,	O
fuck	O
u	O
paxil	O

When	O
the	O
depression	B
is	O
coming	O
out	O
caused	O
by	O
this	O
damn	O
levofloxacin	O
:	O
)	O
)	O

21	O
.	O
43	O
day	O
25	O
Rivaroxaban	O
diary	O
.	O
Think	O
all	O
rvxbn	O
nowq	O
out	O
of	O
my	O
body	O
but	O
Losartan	O
(	O
last	O
25mg	O
tablet	O
taken	O
4	O
days	O
ago	O
)	O
remains	O
.	O
Still	O
aching	B
.	O

@	O
Sectioned	O
_	O
@	O
bipolarlife7	O
@	O
BBCWomansHour	O
ah	O
yes	O
,	O
I'm	O
starting	O
to	O
think	O
my	O
paroxetine	O
turns	O
panic	B
attacks	I
into	O
fat	B
.	O

Exhausted	O
.	O
.	O
.	O
can't	O
fall	O
asleep	O
.	O
Don't	O
wanna	O
take	O
a	O
trazadone	O
and	O
wake	O
up	O
hungover	B
.	O
#	O
Sleepdisorderproblems	O

You	O
woukd	O
think	O
going	O
off	O
of	O
cymbalta	O
would	O
make	O
me	O
less	O
tired	B
.	O
.	O
.	O
but	O
nope	O
.	O
.	O
.	O
-	O
_	O
-	O

Today's	O
Pristiq	O
withdrawal	B
symptom	O
:	O
my	O
eyeballs	B
make	I
a	I
sound	I
like	O
Star	O
Trek	O
doors	O
when	O
I	O
move	O
them	O
.	O
#	O
WTF	O

I	O
think	O
baclofen	O
might	O
make	B
me	I
a	I
bigger	I
asshole	I
than	O
usual	O
.	O
:	O
/	O

@	O
LynseyPattie	O
@	O
ukschizophrenic	O
@	O
Polarbear3127	O
@	O
weswroten	O
Its	O
quetiapine	O
for	O
me	O
.	O
I	O
was	O
wearing	O
factor	O
30	O
today	O
&	O
I	O
still	O
burnt	B
:	O
-	O
(	O

@	O
MondaysMomma	O
It's	O
ok	O
,	O
I	O
guess	O
it's	O
just	O
a	O
case	O
of	O
trial	O
and	O
error	O
with	O
antidepressants	B
.	O
Coming	O
off	O
venlafaxine	O
has	O
been	O
so	O
nasty	B
:	O
(	O

Adderall	O
puts	O
me	I
in	O
a	O
good	O
mood	O
,	O
Vyvanse	O
makes	B
me	I
an	I
asshole	I
.	O

I'm	O
now	O
back	O
on	O
the	O
olanzapine	O
along	O
side	O
lithium	O
.	O
Ugh	O
.	O
#	O
helloweightgain	O

@	O
neph0079	O
@	O
PositiveAboutMS	O
I	O
take	O
baclofen	O
can't	B
sleep	I
!	O
want	O
to	O
sleep	I
!	O
help	O
!	O

@	O
BurberryWife	O
sometimes	O
it	O
never	O
ends	O
.	O
So	O
sorry	O
.	O
Topomax	B
is	O
miserable	O
with	O
parasthesia	B
,	O
cognitive	B
problems	I
,	O
kidney	B
stones	I
.	O
Lamictal's	O
good	O

@	O
badboyfloyd	O
_	O
lmao	O
,	O
i'm	O
prescribed	O
baby	O
.	O
it's	O
for	O
my	O
anxiety	B
.	O
i	O
take	O
seroquel	O
,	O
and	O
celexa	O
with	O
it	O
.	O
i'm	O
a	O
fucking	O
zombie	B
after	O
9pm	O
.	O

@	O
IntegrateMD	O
I	O
sure	O
wish	O
my	O
doctor	O
had	O
told	O
me	O
Cipro	O
could	O
disable	B
me	O
for	O
life	O
!	O
There	O
was	O
never	O
any	O
mention	O
of	O
that	O
.	O
Now	O
I'm	O
crippled	B
.	O

Between	O
the	O
fucking	O
redbull	O
and	O
vyvanse	O
I	O
popped	O
to	O
energize	O
my	O
triple	O
yesterday	O
.	O
.	O
.	O
couldn't	B
fall	I
asleep	I
for	O
the	O
life	O
of	O
me	O
.	O

My	O
Seroquel	O
this	O
morning	O
got	O
me	O
lethargic	B

@	O
itwasntbay	O
yeah	O
when	O
I	O
take	O
vyvanse	O
any	O
food	B
just	I
looks	I
/	O
sounds	I
/	O
tastes	I
fucking	I
disgusting	I

I	O
couldn't	O
remember	O
if	O
I	O
took	O
a	O
vyvanse	O
or	O
not	O
early	O
so	O
I	O
took	O
another	O
one	O
&	O
now	O
I'm	O
spazzing	B
out	I
.	O
.	O
.	O
bc	O
obviously	O
I	O
took	O
one	O
already	O
#	O
adhd	B

@	O
darko	O
_	O
marco	O
I've	O
no	O
probs	O
with	O
porn	O
other	O
than	O
the	O
fact	O
that	O
I've	O
gained	B
80	I
pounds	I
on	O
Effexor	O
and	O
no	O
one	O
needs	O
to	O
see	O
that	O
;	O
-	O
)	O

@	O
VanessaLovesJK	O
because	O
my	O
dr	O
switched	O
from	O
celexa	O
to	O
paxil	O
and	O
,	O
paxil	O
made	O
me	O
feel	O
sick	B

@	O
SpicyNyx	O
I	O
think	O
I'm	O
that	O
too	O
!	O
Had	O
rare	O
breastmilk	B
production	I
on	O
quetiapine	O
,	O
ultra	O
rare	O
hallucinations	B
(	O
not	O
psychosis	O
)	O
on	O
valproate	B
.	O

Rivaroxaban	O
diary	O
2	O
/	O
2	O
.	O
.	O
but	O
not	B
hungry	I
.	O
Has	O
to	O
be	O
taken	O
with	O
food	O
.	O
Only	O
had	O
1	O
hot	O
drink	O
and	O
1	O
slice	O
of	O
bread	O
so	O
far	O
today	O

Seriously	O
haven't	B
ate	I
one	O
thing	O
ALL	O
damn	O
day	O
.	O
.	O
#	O
vyvanse	O
#	O
add	B
#	O
damn	O

If	O
your	O
doctor	O
prescribes	O
you	O
Seroquel	O
off	O
label	O
,	O
they	O
just	O
want	O
you	O
to	O
stfu	O
.	O
I'm	O
a	O
mute	B
.	O

Not	O
hungry	O
but	O
eating	B
anyway	O
.	O
Thank	O
you	O
Quetiapine	O
you	O
utter	O
cunt	O
.	O

Would	O
like	O
less	O
vyvanse	O
and	O
more	O
sleep	B
in	O
my	O
life	O

Does	O
anyone	O
happen	O
to	O
know	O
if	O
Lamictal	O
causes	O
you	O
to	O
feel	B
hot	I
?	O
@	O
liberonetwork	O
@	O
_	O
Sabiiiiii	O
#	O
cantstopsweating	O

@	O
dougbremner	O
I	O
wish	O
I'd	O
have	O
found	O
your	O
article	O
sooner	O
!	O
I	O
was	O
crippled	B
by	O
Cipro	O
in	O
Oct	O
of	O
'09	O
.	O
Prescribed	O
for	O
a	O
UTI	B
&	O
it	O
didn't	O
even	O
help	O
.	O

@	O
stillicides	O
well	O
no	O
.	O
But	O
it's	O
just	O
that	O
I	O
dropped	O
my	O
quetiapine	O
last	O
night	O
.	O
I	O
slept	B
horribly	I
!	O
But	O
I	O
feel	O
v	O
unfoggy	O
.	O
.	O
.	O

@	O
AaronM	O
effexor	O
was	O
a	O
boner	B
killer	I
,	O
absolutely	O
.	O
welbutrin	O
goes	O
the	O
other	O
way	O
.	O

Oh	O
,	O
and	O
I	O
forgot	O
that	O
with	O
Lamotrigine	O
come	O
awful	O
night	B
terrors	I
.	O
I	O
woke	O
up	O
no	O
fewer	O
than	O
five	O
times	O
screaming	O
and	O
sweaty	O
.	O
#	O
lol	O

Question	O
:	O
anyone	O
on	O
#	O
humira	O
experiencing	O
urinary	B
track	I
infections	I
frequently	O
and	O
never	O
had	O
before	O
?	O

My	O
emails	O
to	O
big	O
pharm	O
were	O
answered	O
!	O
Turns	O
out	O
there	O
IS	O
a	O
pill	O
that	O
makes	O
you	O
stop	B
spending	I
all	I
of	I
your	I
income	I
in	I
food	I
and	O
it's	O
#	O
vyvanse	O

going	B
off	I
of	I
olanzapine	I
is	I
no	I
picnic	I
.	O
you	O
have	O
to	O
be	O
prepared	O
to	O
ask	O
the	O
aid	O
of	I
the	O
gods	O
,	O
Jesus	O
,	O
Krishna	O
.	O

@	O
KarimS3D	O
Olanzapine	O
actually	O
makes	O
you	O
put	B
on	I
weight	I
,	O
even	O
when	O
you	O
aren't	O
eating	O
that	O
much	O

Pretty	O
sure	O
the	O
quetiapine	O
was	O
affecting	O
my	O
sense	O
of	O
taste	B

@	O
JennNiff	O
I	O
didn't	O
take	O
a	O
zopiclone	O
in	O
the	O
end	O
.	O
.	O
but	O
I'm	O
third	O
day	O
of	O
no	O
quetiapine	O
&	O
I'm	O
eating	B
incredibly	I
differently	I
!	O

@	O
tittuck	O
i	O
know	O
it	O
made	O
me	O
want	B
to	I
be	I
sick	I
every	O
time	O
i	O
had	O
it	O
plus	O
fluoxetine	O
is	O
the	O
bigges	O
bunch	O
of	O
shit	O
ive	O
been	O
on	O
worse	O
than	O
sertraline	O

That	O
zyprexa	O
really	O
makes	O
your	O
vocal	O
chords	O
marvelous	O
only	O
it	O
makes	O
you	O
gain	B
so	I
much	I
weight	I

@	O
TheOnlyWayIsGay	O
Fluoxetine	O
.	O
Killed	B
my	I
libido	I
stone	O
dead	O
.	O

Guess	O
what	O
?	O
Still	O
feeling	B
weird	I
.	O
Fuck	O
you	O
Quetiapine	O
.	O
Fuck	O
you	O
.	O

OK	O
,	O
I'm	O
pretty	O
sure	O
that	O
missing	O
2	O
doses	O
of	O
fluoxetine	O
(	O
pure	O
disorderliness	O
/	O
schedule	O
fail	O
)	O
was	O
responsible	O
for	O
my	O
joint	B
pain	I
.	O

@	O
TheBloggess	O
your	O
lucky	O
!	O
I	O
have	O
to	O
do	O
infusions	O
of	O
remicade	O
for	O
my	O
RA	B
.	O
I	O
would	O
happily	O
do	O
humera	O
or	O
enbrel	O
if	O
it	O
didnt	O
make	O
me	O
stop	B
breathin	I

Brisdelle	O
dangerous	O
.	O
Paxil	O
is	O
supposed	O
to	O
treat	O
depression	B
and	O
suicidal	B
thoughts	I
.	O
I	O
took	O
Paxil	O
and	O
got	O
depressed	B
.	O
Went	O
off	O
&	O
OK	O
in	O
2	O
wk	O
.	O

02	O
.	O
50	O
day	O
15	O
Rivaroxaban	O
diary	O
.	O
Neck	B
ache	I
and	O
lower	O
back	B
pain	I
.	O
Had	O
to	O
kneel	O
on	O
floor	O
to	O
get	O
out	O
of	O
bed	O
.	O

So	I
unfair	O
,	O
I	O
never	O
get	O
the	O
good	O
side	O
effects	O
of	O
meds	O
.	O
Ativan	O
,	O
Seroquel	O
,	O
&	O
Ambien	O
XR	O
make	O
me	O
feel	B
so	I
drink	I
I	O
cant	B
really	I
walk	I
&	O
Im	O
nauseated	B

PAXIL	O
WHY	O
YOU	O
NOT	B
LET	I
ME	I
SLEEP	I
?	O
!	O
?	O

20	O
.	O
05	O
day	O
16	O
Rivaroxaban	O
diary	O
.	O
Intense	O
back	B
and	O
knee	B
pain	I
most	O
of	O
day	O
;	O
taken	O
more	O
paracetamol	O
.	O
Had	O
to	O
shop	O
,	O
walking	B
painful	I
.	O

whoa	O
quetiapine	O
stop	O
making	O
me	O
feel	O
drowsy	B
yo	O

@	O
Ana	O
_	O
3033	O
fluoxetine	O
give	O
me	O
headaches	B
and	O
makes	O
me	O
yawn	B
24	O
/	O
7	O

@	O
INukeYou	O
And	O
then	O
I	O
had	O
horrible	B
sleep	I
once	O
I	O
took	O
the	O
trazodone	O
.	O
I	O
just	O
couldn't	O
win	O
,	O
haha	O
.	O

@	O
Pete	O
_	O
_	O
Bull	O
elderly	O
,	O
diabetic	O
on	O
olanzapine	O
=	O
raging	B
bm's	I
,	O
mood	B
swings	I
and	O
weight	B
gain	I
.	O
.	O
.	O
cons	O
may	O
outweigh	O
the	O
pros	O
.	O
.	O

@	O
PrinceHerb	O
I	O
had	O
paroxetine	O
for	O
a	O
few	O
weeks	O
once	O
.	O
.	O
.	O
apparently	O
I	O
started	O
behaving	B
oddly	I
so	O
they	O
took	O
me	O
off	O
it	O
and	O
put	O
me	O
on	O
"	O"
Sertraline	O

@	O
AnyssiaKaissa	O
Depakote	B
made	O
me	O
feel	O
flat	B
,	O
but	O
helps	O
many	O
.	O
Zyprexa	O
can	O
cause	O
weight	B
gain	I
,	O
so	O
be	O
very	O
careful	O
.	O
I	O
can't	O
tolerate	O
it	O
.	O

@	O
jessovenden	O
No	O
more	O
SSRI’s	O
for	O
me	O
.	O
They	O
kept	O
giving	O
me	O
manic	B
reactions	I
,	O
usually	O
angry	B
.	O
The	O
Seroquel	O
has	O
me	O
feeling	O
too	O
tired	B
.	O
It’s	O
brutal	O

@	O
ReneeLiedig	O
Hi	O
idk	O
who	O
you	O
are	O
but	O
I	O
just	O
wanted	O
to	O
let	O
you	O
know	O
I	O
gained	B
over	I
20	I
lbs	I
on	O
Paxil	O
.	O
Be	O
watchful	O
.	O

Kinda	O
worried	O
about	O
the	O
nighttime	O
jaw	B
clenching	I
from	O
Effexor	O
,	O
what	O
with	O
my	O
tongue	O
ring	O
and	O
all	O
.	O
.	O
.	O
:	O
L	O

@	O
Zymymar	O
stopped	O
Zoloft	B
cold	O
turkey	O
after	O
I	O
became	O
suicidal	B
,	O
stopped	O
Effexor	O
because	O
I	O
was	O
numb	B
.	O

@	O
CaroleWhelan	O
I	O
find	O
the	O
baclofen	O
worse	O
,	O
it	O
has	O
left	O
me	O
in	O
a	O
tired	B
/	O
sleepy	B
fog	B
all	O
"day	O"
-	O
the	O
codeine	O
I	O
can	O
(	O
mostly	O
)	O
deal	O
with	O
.	O

@	O
scrabalisios	O
I	O
hav	O
to	O
come	O
of	O
the	O
duloxetine	O
immediately	O
as	O
I	O
hav	O
a	O
terrible	O
rash	B
because	O
of	O
it	O
!	O
Had	O
the	O
rash	B
2	O
weeks	O

My	O
3	O
favourite	O
things	O
about	O
fluoxetine	O
are	O
:	O
It	O
doesnt	O
work	O
as	O
an	O
antidepressant	B
.	O
Increases	O
suicidal	B
thoughts	I
.	O
It	O
stops	B
you	I
from	I
jizzing	I
.	O

I	O
need	O
to	O
progress	O
onto	O
oxazepam	O
.	O
Apparently	O
it's	O
more	O
sedating	O
.	O
Seroquel	O
is	O
sedating	O
,	O
but	O
you	O
can	O
hardly	B
open	I
or	I
close	I
your	I
mouth	I
.	O

I	O
LOVE	O
this	O
Effexor	O
!	O
MAJORLY	O
kills	B
my	I
libido	I
.	O

Rivaroxaban	O
2	O
/	O
2	O
if	O
I	O
could	O
float	O
weightless	O
in	O
space	O
I	O
suspect	O
I	O
would	O
not	O
ache	B
.	O
But	O
I	O
can't	O
so	O
need	O
rid	O
of	O
Rivaroxaban	O
.	O

@	O
anwen	O
@	O
Ellwynnnnn	O
Venlafaxine	O
withdrawal	B
is	O
worse	O
than	O
most	O
by	O
miles	O
x	O

Day	O
five	O
of	O
no	O
effexor	O
.	O
I	O
am	O
guessing	O
this	O
is	O
what	O
it	O
feels	B
like	I
when	I
you	I
come	I
off	I
heroin	I
.	O
.	O
.	O
#	O
discontinuation	O

@	O
GangamStyleDad	O
is	O
that	O
like	O
quetiapine	O
.	O
when	O
i	O
had	O
to	O
take	O
that	O
crap	O
i	O
could	O
not	B
stay	I
up	I
longer	O
than	O
11	O
hours	O

Sent	O
my	O
lovely	O
compandre	O
to	O
fuel	O
my	O
nicotine	O
addiction	B

I	O
ate	B
2	O
cakes	O
+	O
2	O
pastries	O
at	O
work	O
today	O
.	O
Blaming	O
the	O
quetiapine	O
rather	O
than	O
my	O
liking	O
for	O
cakes	O
