Hey guys don't forget to refill your Paxil for like six days because the withdrawal is like heroin. Literally.	1
@HabanerosHRM . #Tysabri. Home. Sleep. Repeat #every28days.	0
The Fluoroquinolone Syndrome <-Have you experienced side effects from taking Quinolones antibiotics (e.g. Cipro) ?	0
Glad that's over.  Now if I can just get more vyvanse, I'll be goodz	0
@BrandonJ_Miller / had a million sinus infections. Get Levaquin. Strong antibiotic and tell doc u want 3 weeks of it. It'll kill it.	0
I guess the Doctor was right when he said don't eat any dairy products within 2 hours of taking this Levofloxacin. #almostanaccident 3 times	1
@dougmoneybags quetiapine. Very low dose even with increase. Helps me get to sleep (& eat in general) but feel really groggy in the morning	1
@MissMazyGG I'll switch my evening dose to morning and let the seroquel deal with the symptoms hahahaha :)	0
@inarticulate I haven't had an orgasm in a long time.. Wtf.. #paxil	1
Stupid Humira. Stupid Crohn's Disease! Lol #JustThankfulToBeAlive	0
"RT “@dickpump3000: @wesisthebestevr cymbalta can help"" if i only had some 'surance !"	0
@Justjeffpls Seroquel can cause high blood sugars, talk to your Dr. exercise everyday. Lose weight. If U have type 1, ask someone else	1
Depression hurts .. Cymbalta helps ...  side effects may include weight gain/loss fatigue and thoughts about suicide	0
Lamotrigine, though significantly elevated in most brain metastases relative to surrounding brain	0
FDA Approves Amgen's XGEVA® (denosumab) For The Treatment Of Giant Cell Tumor Of Bone	0
Denosumab Solves Puzzler Apropos of Chine Losses In favor Mankind Not to mention Prostate Nevus: .NAt	0
@BipolarBlogger I hate Quetiapine. I was so relieved to come off it and stop feeling like a zombie.	1
Since quetiapine's messed with my prolactin levels, making my boobs humungous & my bras so expensive, I want a lingerie component to DLA.	1
@DiabetesUK Been on Victoza for about 2 mths & my levels have dropped from over 100 to 55!!  Dr was so pleased & I'm really happy too :)	0
Phil Mickelson is looking pretty good today. He must be filming his next Enbrel commercial. #usopen #arthritis	0
PharmaGossip: For AZ's Onglyza SAVOUR is not a saviour:   AstraZeneca has suffered another drug trial setback.... http://bit.ly/16LOOJY 	0
@ctr1945 my mom used Rivaroxaban and it gave her a terrible time with weakness and muscle pain.	1
Dr. Kyrillos: Of SSRIs, Paxil has the greatest assoc with #weight gain. Rx with caution in pts with presenting weight issues. #PAIPIP #QI	0
Still lack of clarity on how to reverse the effect of rivaroxaban & other new oral anticoagulants -ongoing concern for Emergency Dept	0
ciprofloxacin: how do you expect to sleep when your stomach is a cement mixer?	1
@chichistarr73 @SethroOnTheTV Never mind, I just saw what he said. (giggle...) I am a soap fan and I don't need Paxil.	0
@Holeri81 Crippled since Oct of '09 thanks to just 12 Cipro pills here...run for your life! Tendon rupture is only the tip of the iceberg.	1
who got the vyvanse hookup need it 4 2moro	0
@MelissaStetten in ten minutes i'm popping a trazodone so after that i don't promise anything like, revolutionary	0
@MTV When are you going to do True Life: I am addicted to Vyvanse?	1
This is Humira helping me tweet #itdoeswonders #magic	0
I couldn't remember if I took a vyvanse or not early so I took another one &now I'm spazzing out... bc obviously I took one already #adhd	1
Humira + thioguanine + preds = me have no immune lol.. Thankgod i on anti biotics for a bit... Then preds drop off #crohns	1
Day five of no effexor. I am guessing this is what it feels like when you come off heroin...  #discontinuation	1
"@duncantrussell I watched that movie ""Side Effects"" while coming off Paxil and relapsed"	1
@SarahChoueiry stop taking the cipro. It's the devil. I never take it when they give it.	0
sweet raw flesh, & nicotine summer time.	0
Action Girl needs lamotrigine badly.	0
Keeping medications filled can be a full time job! #Marfan #metoprolol #losartan #simvastatin #warfarin #aspirin, etc...	0
@lynnbett Off Venlafaxine which was pure hell for me, I can't switch these meds anymore, tired of feeling like shit all day.	1
Is Cymbalta an antidepressant or medication for rheumatoid arthritis?	0
@dan_grin get seroquel and forever sleep.	0
@LithiumLibGirl I can relate to the olanzapine lbs, but you'll be great!	1
"""Effects of repeated dosing with mirtazapine, trazodone, or placebo on driving performance and cognitive function""..."	0
@anne_ebooks And if not, I still have issues sleeping and he doesn't wanna do the Trazodone again, so wooo!	0
“@BBW_BFF: @TheRyanAdams His parents are dead, and he's given Gotham everything.” Patient: Bruce Wayne. 1 Sativa lozenge. Repeat as needed	0
@ElectroSocket I was on enbrel for 8 years have since developed neuro problems (ataxia) wish id never taken it side effects not worth risks	1
just wondering why doctors prescribe dangerous, addictive medications without any warning to patients.  Paxil, for instance.	1
As former hot flash researcher, I'm concerned about lack of transparency around FDA's rejecting panel's advice and approving paroxetine.	0
@Wee_Jendo Nicotine lozenges. If I go cold turkey I can’t think (or see) straight, so I can’t work.	1
my nicotine	0
@Jakefletcha @Becki_65roses Cipro is real bad on your entire body!  Take it from me (on disability since '09 thanks to just 12 pills).	1
Lamictal dosage increases kind of wreck my head for a day or two. But they also make me super productive as long as I can do things slowly.	1
great.. I have hives up and down my legs from this gosh dang trazodone	1
I found a lozenge with menthol and benzocaine. Oh my new best friend.	0
“@Dod_ComicBook: Tell ya girlfriend don't tickle my sausage or I'll put it down in her throat like a lozenge” lmfao	0
"@Privacy625 @sandycolon25 what I take is SERIOUS. I never was informed ahead of time. I could get ""metabolic"" syndrome from Seroquel."	1
This vyvanse is making want to build something...wtf	0
I wish I could be tired. Shouldn't have taken the vyvanse. Now I'm never sleeping.	1
so happy im prescribed trazodone 	0
Stopped #seroquel for 2 months as it caused terrible side effect. Had to start back up or lose my job #hotflashes r soooo fun #thisismylife	1
“@UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac.” Explains @stephiemcnally	0
#Portola announces Factor Xa inhibitor #PRT4445 reverses anticoagulant activity of #Eliquis at #ISTH3013 http://investors.portola.com/phoenix.zhtml?c=198136&p=irol-newsArticle&ID=1834683&highlight= …	0
"""@tannerthanyou__: Cymbalta can help u"" oh"	0
Day 6 cold turkey from Effexor. I believe this pic adequately represents my descent into madness. Or whatever.pic.twitter.com/Vz0oFABIA0	1
Fun Facts: Do you know what Medications are R for bipolar depression? Currently #FDA approved lamotrigine AKA #Lamictal	0
@WarWraith I'm not even sure what to request. :/ Sertraline makes me sick now, Venlafaxine made me sick, Reboxetine and Citalopram useless	1
This seroquel got me lo0o0py as helll.  This status took me at least thirty minutes to type I keep waking up without knowing I feel asleep	1
Sheer Joy! Prozac Cupcake! #yum #muddysbakeshop #muddys #cupcake #chocolatepic.twitter.com/4Boyc6gMcZ	0
We're celebrating the anniversary of winning freedom for Poland today Or are we? Brains in cages, virtual money in the banks, prozac society	0
@iamdiddy Have Some Quetiapine .. 700mg A Day.. it will make your penis big	0
Adderall puts me in a good mood, Vyvanse makes me an asshole.	1
“@UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac.” @saraeburnett your phone?	0
From the latest #drug commercial the only thing I know about #Xarelto is that I shouldn't take it. #humor #ads	0
@ShipMom Cipro is awful makes me sick as a dog too	1
I don't know whether my Vyvanse caused my caffeine addiction or caffeine caused my Vyvanse addiction.	1
Working out on vyvanse is so much better than without #crackedout	0
time to go back to corpus :D poppin' two vyvanse at the same damn time #swag	0
FDA Investigating Deaths Following Zyprexa Injections: The Food and Drug Administration (FDA) issued an alert ... http://bit.ly/19O0srA 	0
Just got home from the doctor's office. I am now prescribed to Zoloft, Abilify, Seroquel, and birth control.	0
@thekillmars300 called lamictal (for anxiety) that turns out I'm allergic to also. Kicker is, they both can cause SJS. I never had a chance.	1
@OUCH_UK didnt know Lamotrigine was addictive Stopped as didnt think were helping @clusterheads 3 days of hell before realized, back on now	1
my e-cig is almost dead and I haven't had any nicotine in over 4 hours	0
slutty fluoxetine	0
@KateReports We need an official throat lozenge sponsor next year ;-)	0
RT @Anak_Bijak #WiseWords this is me on drugs.: Welcome. I'm starting up with lamotrigine (another name for lamictol) to... http://t....	0
Night all. TV in bed #quetiapine	0
No one likes me on my Vyvanse #TooChill #Zombiemode	1
I need to progress onto oxazepam.Apparently it's more sedating. Seroquel is sedating, but you can hardly open or close your mouth.	1
"@ItsTime2Smile ""fluoxetine (Prozac), is the only medication approved by the U.S. Food and Drug Administration (FDA) for treating bulimia"""	0
a cedarwood is a creeper: lozenge-shaped, yet ungodlike	0
my seroquel and psycho battle rages on	0
@PArthritis I don't know that one, but metho made me sick  everyday I took it. I had to stop. Enbrel has worked wonders for me .. so far	1
@CocoDurkin I am on 3000mg of keppra and in August I start a second medication called Lamictal	0
I’ve done it myself plenty of times before (been on Humira since February), but I had to stop for 2 weeks while I had the stomach flu	0
Did one shot of Enbrel, but chose the infusion rather than self injection.  Don't know what he has in mind. Hoping for success. #rheum	0
Fucking Vimpat can go fuck it's fucking self. I fucking hate you fucking epilepsy.	0
I'm Phil Mickelson, pro golfer. Thanks for the introduction, Phil. #Enbrel #USOpen	0
Vyvanse run after work... Yep	0
Time to lay down. Trazodone is kicking in.  Zzzzzzzzz	0
@Leannebrisk As my Twitter psych nurse you should know I'm starting a gradual Venlafaxine withdrawal from tmrw. I may explode or become mad.	0
you know if i had a box full of paxil to chew up i could see this whole way of life being very pleasent	0
olanzapine is supposed to make you a fat bastard i got off lucky. lithium makes my hand shake. bipolar or schizo drugs.	1
@keep__smyelin yes they insert a port for the infusion with Tysabri. I did it yesterday for the 49th time. It's just a small sting.	0
If your job requires you to use stimulants, 1) Get another job, 2) try quetiapine to help get off the stimulants.	0
@lymeandme seems unclear what really works and how u know. :/ I really went downhill when I got off Effexor, but maybe it just masked stuff.	0
Compston - data not clear on when to stop risedronate therapy in #osteoporosis ^CN #Rheum2013	0
If I stopped second guessing and doubting I would find I do know this stuff. #ptcb #studying #beautifuloutside #adderall #vyvanse	0
@anahh326 fentanyl patch, oxycodone & baclofen #Endometriosis	0
@SeraRavi also, a free trial of Cymbalta	0
[Clinical Trials] AbbVie Study Assesses Role of Predefined Doses of Methotrexate When Used With Humirahttp://dlvr.it/3WCcrC 	0
Today already feels like a six Prozac day.....	0
@hwise29 Yikes! I can usually fight Adderall/Vyvanse dehydration with water, but it's trickier when you're drinking your stimulants.	0
@WisdomsGrave THE LATTER! You don't like Paxil, try wellbutrin, no?, then try Xanax. You don't like Bush? Try Obama! ...Contingency plans.	0
*offers bill a lozenge* RT @iamwill: Too much energy to slow down... I can't keep still...Leah is a superstar	0
my nigga dante addicted to that nicotine	1
Maybe I'll try no quetiapine, but a zopiclone. I feel like a cocktail designer.	0
LAWL RT @PelvisThrustly: Animals are committing suicide. Depression hurts. Cymbalta can help. #TeenWolf	0
TIP: My 5 item health kit for distant lands: Cipro (gut), Z Pak (chest), Pepto (stomach), Purell (germs), Advil (hangovers). #TravelSkills	0
FYI for anyone on Lamictal: You are not able to donate plasma.	0
(Sava's trazodone pus pizza)/(birthday crunchwrap throatsong)	0
@Twitpyrg So cipro and metronidazole? #Twitpyrg	0
@almostwell what problems did you have with humira, if you don't mind me asking. I tried infliximab it destroyed my liver.	1
@BruceEricKaplan @JuddApatow is this an ad for Paxil?	0
._. @Marissor that's a lot of lamictal.	0
Why seroquel can make me put on 20 over kg: it acts like an insulin blocker or something.	1
@hello_nacho @tobiasampersand I'm with you. Even though the Pristiq works, I still don't feel fully human.	1
reading about Lamotringine (Lamictal) on the floor in Barnes and Noble learning about my medicines yolo	0
Gimme one reason why I shouldn't have sex drive / libido. I accept this as a part of withdrawal symptoms from Venlafaxine. :O	1
@zmiller1902 Sometimes my Humira pens make me feel like I'm 90 years old due to the joint pain everywhere.	1
Do you know what Meds are R for bipolar depression? Currently #FDA approved #quetiapine AKA Seroquel	0
Depression hurts, Cymbalta can help	0
Bouta go take my seroquel and pass outttttttty 	0
I send @LockJohnson a legit business question.  He replies w/ the personification of Zoloft & Zyprexa	0
Cipro and grape fruit juice is iffy. #internswag #firstcounsel	0
@adage thanks for posting. Now I know not to buy Victoza; Springer Mountain Chicken; Landies Candies; and Tasty Blend Foods products.	0
Ordered a package from Cabela's and got a pack of Cepacol Sensations Lozenge in package...Strange lol	0
Doubling on the seroquel = passing the fuck out. Night bitches 	0
@Bare_Faced_Chic I've had to reduce the quetiapine back to 400mg. Couldn't take the increased gastro pain. Was crumpled in a heap crying x	1
I've been getting almost daily headaches for the past 3 weeks  side effects of #enbrel ? I've been on it for months now though #rheum	1
Do you know how badly I want a cigarette right now? But no. I manfully suffer through nicotine withdrawal—all for you #sacrifice	1
Go Mario! :) RT @MarioMc_Snake: 1 week strong nicotine free...	0
@LoveWithoutMeds no way wow does that work w/ cymbalta	0
Oh how I missed my vyvanse prescription #cleanroom	0
Can't get enough of the throat clearing playback ! #lozenge	0
anyone able to identify this tablet? Round, White, 2K2. Baclofen maybe? It's in my purse!	0
@jennyelliott88 very true. Maybe you might need a higher dose of the #humira like 2 shots or even a different #biological drug?!	0
Nicotine, valium, vicodin, marijuana, ecstasy and alcohol. Ccccocaine!!!!!	0
SO GLAD to have just finished a course of cipro! Fingers crossed I can stay off of nausea inducing meds for the next little while...	0
@dsymons yes ma'am. MTX of 20mg weekly too. Tried Enbrel before this, and will do Remicade if this doesn't help. #rheum	0
@TheOnlyWayIsGay Fluoxetine.  Killed my libido stone dead.	1
TIP: My 5 item health kit for distant lands: Cipro (gut), Z Pak (chest), Pepto (stomach), Purell (germs), Advil (hangovers). #TravelSkills	0
Sunovion Pharmaceuticals Inc. Announces FDA Approval Of Latuda® (Lurasidone HCl) As Monotherapy And Adjunctive Therapy In Adult Patients Wi…	0
So I'm eating a throat lozenge and then I realise it tastes like something familiar. Then I remember @NontzMkhize's bounce juice!	0
Well my effexor kinda did its job to keep my anxiety under control.... but now to get my heart rate down..... ugh	1
@NeelieB @DavidJuurlink @US_FDA hot flashes won't be around forever; but weaning of paroxetine could be a nightmare	1
-9.5lbs in 14 days. Obvious now that I should have stopped the quetiapine a long long time ago before I got in this state	1
I think  im  going to go and take my zyprexa I think when your alone all the time that's form of abuse	0
Humira shot done - hopefully a lifesaver	0
Vyvanse masks me so depressed	1
Lamictal Methedrine - Watchfulness: .ibE	0
He's missing the lozenge @shaunmclean if DeMerit says ‘process’ any more often he’s going to get hired by Gillis as new #Canucks coach! ;)	0
#FDA Drug Safety Communication: FDA is investigating two  deaths following injection of #Zyprexa Relprevv http://1.usa.gov/13Qt4eU 	0
@cheer_bear13 am on 300mg Quetiapine. Mainly tiredness it causes with me.	1
just had my last cig gonna try and quit.. and y'all thought i was crazy with the nicotine	0
@gastromom WOW...if only more doctors thought like you!!  I lost my entire life to twelve Cipro pills.	1
“@UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac.” !! BANANAS	0
@cutefont I essentially felt nothing on them. Great for anxiety, bad for living. Coming off klonopin and paxil was hell though.	1
A whole lotta trazodone	0
@jen_hintz I'll wait until my next dose of the meds and take my trazodone and hopefully sleep through it. Rain is coming tho. ugh	0
@Snuff_Smith at the moment I'm on 15mg of pristiq 100 morn 50 at night to try and stop the nightmares.	0
@SKRDad I get pretty excited about my Humira shots, too. Not weird at all (or maybe I'm weird, too. Hard to say)	0
Why does Batman talk like that...? Needs a lozenge, maybe? *tangled in thought*	0
waitt..Here it comes..The #seroquel is pulling me under..Also I now have the sudden urge to procure food.. #fmlimugly	1
@tichaels This whole vyvanse challenge thing was a mistake. I miss my friends and family too much. It's taken everything from me.	0
So, I lasted 16 days on Seroquel. I couldn't handle the awful side effects. Constantly dizzy and lightheadeded & a myriad of other bad stuff	1
@Get_Out_MyFace It was actually me. PLOT TWIST!!! Now text me back, or I will go into a depression that even cymbalta can't fix	0
1 power point, 2 short stories, half of a small book, and an epic poem = #longnight and #vyvanse	0
@BipolarBlogger yeah,  generic Venlafaxine has about four different slow release formulations,  I got withdrawals from some.	1
06.30 day 14 Rivaroxaban diary. Thanks to paracetamol and hot water bottle I had 4 hrs continuous sleep. Woke uo with frontal headache, 1/2	1
@craigsdaughter how long have you been on Tysabri, if you don't mind my asking?	0
@MissDWhitham saw my doc today he wants me to humira in my tummy 	0
After explaining MOA of lipitor and metoprolol to my elderly patient 'Thank you, hon, ain't no one never explained nothing to me before'	0
@gloombat I think it was an anxiety meds dream. Damn quetiapine.	1
Effexor XR side effects : - sucidal thoughts - insomnia - feeling high & unresponsible. -Dry mouth.	1
"Phys Rehab Doc: ""So why do you take lamictal?"" Me:""Bipolar disorder."" Doc: ""You don't seem bipolar to me."" #dontcallmecrazy"	0
Okay, moving backwards, our IT guys have been Glasses, Turban, Ear Hair, Fatty 3, Shorts, Fatty 2, Lozenge, and Fatso.	0
@AnissaaaReneee same here!!! It was perfect timing too cause the song before it was bring memories back && stuff then bam cymbalta	0
@tweeted_chris depression hurts, cymbalta can help	0
@Ana_Ednos the tramadol isn't mine the Quetiapine is	0
@thedrbanner Cymbalta will do that :c Hell most of them so sadly :C	0
@bettieriot and paroxetine now than theyh were then.	0
@SocialMediaShan @dsymons I used it with Enbrel and am in remission now. Now my mission is to try to help others the best that I can.	0
me : feeling fine, watching tv ... swiffer commercial #lamotrigine : Lol lets make the bitch cry at this... a fucking swiffer commercial.	1
You know starting with geodon, the meds messed up my attitude. How odd. It's not just about spirituality. I became a bit mean. That got	1
@OisEucalypt I was on muscle relaxant Baclofen for two weeks, then 2 months trying to rid myself of it. 11 days in without and no sleep. :/	1
I go back in 2 weeks and am determined to lose weight by then and prove her wrong. Should be easier with lamotrigine!	0
Brisdelle dangerous. Paxil is supposed to treat depression and suicidal thoughts.  I took Paxil and got depressed. Went off & OK in 2 wk.	1
@FrankDiMasso And insurance usually covers Cipro, so hope it would cover Cipro drops!!!	0
Replace that Cymbalta with a twice-daily regime of Mexican food.	0
@trainingwithra @rawarrior @ginarclark My Enbrel is $2500/month, but $25 after insurance. The thing is, IT WORKS.	0
Effexor..... ok let's give it a shot.	0
Julian Assange references remind me why lozenge is my favorite word in the English dictionary.	0
"LOOOOOOOOOOOOL ""@PelvisThrustly: Animals are committing suicide. Depression hurts. Cymbalta can help. #TeenWolf"""	0
"Love this #Humira ad. ""Aunt Sally, what's this flaky shit on your neck""!?!?  ""No. Don't hug me. I don't want your 'chronic psoriasis' on me"""	0
Alendronate + Cholecalciferol = Fosavance #Memorization	0
@LJ2510 I am planning to have mine in my 'London Underground' mug. It has a map on it. I am going to partake in a 'Venlafaxine'.	0
"""@UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac."" need bananas ASAP."	0
@santypas @scrabalisios I'm taking 700mg pregablin and 60 mg duloxetine hence why I'm totally mashed	1
Gonna start taking vyvanse again, So I can stop thinking about food.	0
Salius Pharma launces a new Dermatophytosis cream and branded it as STROBAC PLUS(Clobetasol,ofloxacin,ornidazole,terbinafine) in Indian mkt.	0
@charlee_chase Forget the C...you need Cipro...I had this once when I was in college & it lasted 6 months!  Kill it fast!  :(	0
Started my humira treatment today fingers crossed @CrohnsColitisUK @CrohnsEffect	0
okay i took the seroquel and i am resisting the urge to vomit it up i feel disgusting but oH WELL GOOD TIMES GOOD VIBES DON'T BE SAD	1
@dsymons @MelissaDee_  I was only on 200 mg and was recently switched to 150 mg due to weight. It's still working with enbrel, though.	0
I'm so proud of Bob for taking Xarelto!	0
1 hour before our concert. And check out out lozenge Buffet table.pic.twitter.com/JHEKVbIZnp	0
@speeeeedbird Over your knee? Are you sure that's safe w/your osteoporosis & arthritis? Should have taken your once a month Boniva. #Kidding	0
I'm about to drink 4 cups of coffee and take a vyvanse	0
@Pharathyse @jpsagami Yes, great answer! We have Paxil here too.I take J-Zoloft. Here J means Japan.There’re four SSRIs available, I guess.	0
"""Novo Nordisk, the maker of the diabetes drug Victoza for which Ms. Deen is a spokeswoman, is so far retaining her as the face of the drug"""	0
“@BBW_BFF: @TheRyanAdams His parents are dead, and he's given Gotham everything.” Patient: Bruce Wayne. 1 Sativa lozenge. Repeat as needed	0
@iamthattgirl Ugh, sorry. This effexor is not making me feel so awesome. Posting Puck's stuff tonight though.	1
Now.. is time with Nicotine and Caffeine :))	0
.@novonordiskus @askmanny i've got a question too. it concerns your victoza celebrity spokesperson	0
Trazadone down the pipe lmao	0
@LornaSmith_ yes I am lozenge	0
@RachaelHerron @marrije I haaaated Trazodone. Don't be afraid to ask doc for something else if side effects continue. Gave me migraines.	1
Fun Facts: Do you know what Meds are R for Mania? Currently #FDA approved: #quetiapine AKA #Seroquel	0
I hate how vyvanse makes me over think everything and it makes me angry about things that I shouldn't even be angry about	1
May issue Case Report Loss of Consciousness after long-term memantine treatment by Savic & Mimica #lossofconsciousness #memantine #Alzheimer	0
@superfinefeline Can try Difflam - pretty powerful suppressant/lozenge.	0
Watchin @billmaher by mistake.still this racism crap applies.Why cant we get along?Just give everyone fuckin #seroquel n alls good? @NatGeo	0
That Seroquel has been given me some seriously fucked up dreams.	1
@BlooodTypeZ  I mean what ever it is Cymbalta can help.	0
Night all, the #quetiapine bomb has landed.	0
Trying a new anti-depressant. Effexor, anyone? I hope it works.	0
Just found a bunch of lists I made from when I was on Vyvanse sophomore year.	0
01.10 day 13 rivaroxaban diary. Headache over right side of head; lower back pain. Wrote letter to my GP & his colleague outlining problems	1
"""...but then Staph is all like 'I'll just mutate my gyrase gene,' and suddenly everyone's *shocked* it's Levaquin resistant! Psh."" #OHonID"	1
Peppermint used in lozenge form, IMHO combines with saliva to form a potent combo which can enter bloodstream & pass the blood brain barrier	0
Have any of you developed knee pain since starting Tysabri ? What helps with the problem ?	1
@amanda_stand @mycuriousmind wow. Venlafaxine and mirtazapine must be very sedative. I’ve had them before separately n was knocked out-ishX	1
My vyvanse is seriously about to drive me crazy	1
Nicotine and energy drinks are the only things keeping me awake at work right now.	0
@weswroten Bipolar, major depression. Also, he's on quetiapine because sometimes he sees and hears things.	0
Cory over here talkin bout his vyvanse while I put my wrist to work, late night cookin	0
Guy Fieri introduces a new entrée of steak battered in licorice and motor oil, glazed with powdered nicotine gum. Covered with Cheeto dust.	0
@tiredlegs I know. And I already had to have a number of pre-cancerous lesions removed before I started on quetiapine, starting age 30.	0
Purchase some of our feature products such as Prozac (Fluoxetine Hydrochloride) and Provigil (Modalert, Modafinil). #medsindia #cheap	0
Writing a letter to Bayer cipro is a monster #save lifes	0
Lidocaine is my savior right now! It's the ultimate throat lozenge! #dontsharecigars	0
I knew one day enbrel would b the death of me	1
Had about one serving of veggie straws. Gonna knock back two seroquel otherwise I have no hope of sleeping tonight.	0
That zyprexa really makes your vocal chords marvelous only it makes you gain so much weight	1
"Dhen bune there's no shortage of medicines ey. ""@yasiph: Pls RT #Ehlakin Beys hoadhaadheebala. #STO #Rivotril #Baclofen @DrWaheedH"""	0
Vyvanse and alcohol is a guaranteed blackout	0
@LakerGirl1 ohhhhhhhhhhhhhhhhhhhh I see..yeah I have had those too, damn they are terrible!! Cipro works best for that	0
"LOL!! ""@UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac."""	0
Zyprexa Relprevv just killed two people according to @WSJ #cannabis never killed anyone	0
@Iman8802 Remicade until I developed antibodies to it around 2005. Started Humira same year, so 8 years. You're in Great Britain?	0
@superleeni im stuck with the Fluoxetine for the next 3 months, maybe it'll improve with time	0
Today, the only thing I'm thankful for is vyvanse.	0
Hey spotify users! What's up? who loves spotify and who needs a throat lozenge, take some I have six in my mouth rite now	0
@ezrakoeneg I'M OFF FLUOXETINE	0
"""U wailed all night; now y'r disembodied sobbing all damn'd day, ghost?"" • EFFEXOR-XR®DISCONTINUATION SYNDROME AIN'T EXACTLY HEAVEN, ANGEL"	1
@gilliankilgour totally agree ! Are you on the FB page the UK Tysabri page - its so great for support + lots of glasgow peeps xxx	0
Incidence and risk of denosumab-related hypocalcemia in cancer patients: a systematic review and pooled analys... http://bit.ly/178Kyo2 	0
"""@Divined_Power: Wrote a poem about nicotine, but went in on it"" Thank you. Im ready to hear you go."	0
@Clarketacular Fanapt was the only thing that calmed her rages but comes with tremors.   I'm so sorry :(	1
Who's on/been on Lamotrigine? #bipolar	0
@joshuagates You forgot the immodium for when the Cipro kills all the good bacteria. :) #travelskills	1
Anyone here take Paxil?	0
@epilepsysociety I have a Q..I am taking lamotrigine and wondered if anyone else has had insomnia as a side effect?and what to do about it	1
Fuckin wired! Not sleeping tonight. #Vyvanse #WhatDoIDo #Yuuuuup	1
Will science ever isolate the component of nicotine that turns a person into a littering dipshit?	0
Duloxetine	0
@billhandelshow What I've learned from your show: you love musicals and take Lamictal.	0
My medication is making me stupid, brain meds are not ok , fuck u paxil	1
Am I the only one that grinds the shit out of their teeth on vyvanse? #cantbetheonlyone #icouldstudyforfinalsidonthave	1
Get ur lozenge away from me	0
The fact that its 4am and i still cant fall asleep tells me litterally that my trazodone doesnt do jack shit for falling asleep. #sigh	0
"Sort of nostalgic for the time in my life when I didn't know how to pronounce the word ""lozenge."" It was a time of mystery."	0
@IntuitiveGal1 ok, if you stopped taking the Lamictal, give 90mg a week.	0
@BipolarBlogger that's the balance I'm finding hard - side effects I'm willing to endure v effectiveness. Previously Quetiapine made me so..	0
"""@UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac."" be happy @rubberducklnh40"	0
@adelerosenbloom Getting off Seroquel (Sero-KILL) can cause convulsions, fever, toxic reactions, psychotic reactions. and other shit	1
do i come off my medication or do i just continue to be a prozac zombie	1
Someone needs to get this old fart hockin up his meal at Coldwater a throat lozenge #ShitsGross #TakeThatNoise2TheHouse	0
"Elizabeth Wurtzel wrote in Prozac Nation that ""Dallas in 1988 was depressed and depressing."" I am here to tell you today it has not changed."	0
@ftamalenus I keep telling myself 8 am, but I think the Trazodone fucks it up. :( It knocks me right out and won't let me wake up.	1
@kamiekaymee @Psycholyst then i recommend trazodone or ambien.	0
"Going to take a ""Prozac"""	0
@xGlitterBabyx It's called Trazodone I think	0
@smittenkitten .. the lamotrigine is off label. but i'm seriously not getting another damn thing from them.	0
@itwasntbay yeah when I take vyvanse any food just looks/sounds/tastes fucking disgusting	1
@MTV When are you going to do True Life: I am addicted to Vyvanse?	1
The 100mg tabs of trazodone my gp prescribed are too much, now that I don't take them every night. Still zombieish after an hour awake.	1
@OUCH_UK didnt know Lamotrigine was addictive Stopped as didnt think were helping @clusterheads 3 days of hell before realized, back on now	1
Only my third all-nighter this week. Fuck you Drexel…. but thank you vyvanse and coffee	0
Vyvanse and seroquel #TwoThingsThatDontMixWell	1
I would need to triple my dosage of Vyvanse to get through the 52 pages of history I have left to study	0
So my body was goin threw withdrawl? Lol didnt kno Paxil was that strong lol	1
Warning: Trazodone will show a false positive for ecstasy.	0
Report: a fixed-dose regimen of dabigatran for ischemic stroke may be ineffective in pts with severe obesity.http://nej.md/11MAcpw 	0
“@UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac.” @Bernardi2717	0
@MHManura What is the difference between Citalopram and Fluoxetine?	0
@evann_lfc yea still a vampire as still on cipro wbu? Xx	1
Chat with the beure herself, got my nicotine and a stroll in the dark #perfect	0
@ETPC1 all anti depressants have a chance of that happening, I don't think Paxil is much higher.	0
"Lilly pleads ignorance: ""not aware of any confirmed cases"" MT @FearLoathingBTX FDA probes 2 Zyprexa Deaths http://www.pharmalive.com/fda-investigates-two-deaths-in-zyprexa-patients … #bioethics"	0
Fmge  Seizure threshold with ciprofloxacin is increased by? A. Ampicillin B. Amiodorone C. Theophyllin D. All of the abve	0
Summers at Shea = Give me my Prozac.  #LikeABadGirlfriendYouKeepGoingBackTopic.twitter.com/0ty7eqgTF3	0
@pillmanuk I have made my customary offering to them by burning some trainee tech test papers on a fire made primarily of fluoxetine boxes	0
@DnnyLndn @weswroten with a bit of olanzapine chucked in aswell. So I have no idea what's actually helped me if that makes sense x	0
@neomoms I had been blaming my dizziness upon standing to my menopause but now on HRT & no more flashes so looked at cymbalta side effs	1
TRAZODONE 50MG AT BEDTIME  PAROXETINE 10MG MEGZYDUS  MTH DAILY  CITALOPRAM 20MG  JULY2010  NEEDD BREYNOSO  MD A MILLER CC/FILE  STR EMT  ...	0
tonight has been brought to you by ciprofloxacin and hydrocodone.	0
